,runs,block_type,ROIs,45_45,45_99,45_153,45_207,99_45,99_99,99_153,99_207,153_45,153_99,153_153,153_207,207_45,207_99,207_153,207_207,participant_id
36,7,Straight,premotor,-0.033054476255264795,-0.3610027409878091,-0.10851853827868599,0.0816640385831746,-0.17415669562362246,0.3584814428061597,-0.18498609530435967,-0.3597568867824975,-0.4331029257293591,-0.2245299912157531,0.11834080719524932,-0.22295985758152134,-0.050503401605514885,-0.28475060113525985,-0.25360819418683794,0.07717840305463429,03
37,7,Straight,motor,0.10571457993962004,-0.2625980959615908,-0.21055924599914103,0.16994010783441602,-0.14483284258114698,0.4484654282600764,-0.13243105382954978,-0.5437293299399326,-0.4480395700161112,-0.2944300350533645,0.16891606463923234,-0.13359348576243715,-0.07460463075772505,-0.4381808488102125,-0.2868987315386692,0.2387724760438741,03
38,7,Straight,v1,0.4700410921447554,-0.32951963639562776,-0.297096923050039,0.011775677270198756,-0.19672561633023286,0.4163000738510453,-0.1295340376448314,-0.3089089997262722,-0.5239399930596234,-0.15223935876538724,0.4822888930148155,-0.3641616327344203,-0.05358525021102527,-0.2864070268897658,-0.25449981577181857,0.2431393333652521,03
39,7,Straight,sup_parietal,0.1525361638747457,-0.3580262058064157,-0.2123667292119158,0.21898905033144456,-0.2244834021480384,0.36156778786689536,-0.09150485535150724,-0.4104398969311314,-0.6574901614948264,-0.01759826085235831,0.3019206481483065,-0.4623210037879002,0.2140503541107762,-0.28258865768619545,-0.4496294039443429,0.12587985743838445,03
40,7,Straight,inf_parietal,0.19890306838431535,-0.2627760732773413,-0.4124375557457352,0.007040271547456734,-0.1828046286527442,0.12746679481300524,-0.058665500120052186,-0.4135859699843969,-0.4872692076995389,-0.11328387626346625,0.20053384126231066,-0.31858732391114,0.05479203407060061,-0.2398021941445717,-0.24079692381869086,0.14355492592028626,03
41,7,Straight,somatosensory,0.05482345079995082,-0.4779600832915684,-0.49542323637489294,0.03375626443761154,-0.2537886662833985,0.4210557084367368,0.1165605603728338,-0.2593250262113177,-0.5195576228928015,-0.07217654317469646,0.1806491218891454,-0.4202651893449205,0.04292711652121288,-0.4488892802213097,-0.3531179467367828,0.09856992306629513,03
42,8,Rotate,premotor,0.11671603101279385,-0.09325296428198797,-0.1707344351562403,-0.39311133706795975,-0.09749901134251827,0.20038771886130136,-0.17240920213498115,-0.26064927606597993,-0.07270468075043257,-0.3082405567929157,0.1617380581138506,-0.07612975109884967,-0.3647993426133889,0.07986809656330031,-0.29940369896244645,0.07334696036122085,03
43,8,Rotate,motor,0.1547366690854708,-0.18816556201215215,-0.068613211206148,-0.2367604457062291,-0.01971217285798992,0.3047747735776844,-0.2865796201575228,-0.18914925291808765,-0.15301360498602282,-0.1742817651441272,0.08099496676569072,-0.22831861595180275,-0.4013773732818847,0.06713354833826513,-0.3092482837215253,0.07672145817706387,03
44,8,Rotate,v1,0.035836583747637214,-0.28725291809398984,-0.060958890028635186,-0.17006759788254733,-0.02983732815149773,0.4262293832982849,-0.14481660581624928,-0.3486295769664348,-0.10402104033084494,-0.21109512124477184,0.1602857271039384,-0.17920763075660773,-0.3827744391260591,-0.08879652973626664,-0.2515263397710441,0.3260518574353203,03
45,8,Rotate,sup_parietal,0.0387204877605416,-0.03457714232763948,-0.01602015889691414,-0.259343552122915,0.16965234732384982,0.12116648914115488,-0.19439093336269947,-0.2520085023860845,-0.20326957131263715,-0.21276959868976764,0.256813995808309,-0.11275365496487895,-0.4002485151754505,0.12524795997070115,-0.3457639273580786,0.12011436422389365,03
46,8,Rotate,inf_parietal,-0.039611035488356684,0.1820139166460239,-0.2742651268324194,-0.3874826381037588,-0.06642926910364955,0.21345814848498507,-0.22533828389136906,-0.36036557906026057,-0.035455841691674116,-0.4027128933719813,0.22077454312820333,0.11637364676591813,-0.3409542745919896,0.060614759798039625,-0.32603163165403165,-0.1135995339213953,03
47,8,Rotate,somatosensory,0.041212769031945776,-0.07217343938754345,-0.17969054778977994,-0.3956686600221914,-0.015841523656897116,0.1971264426000433,-0.14194595939722324,-0.3906617761719747,-0.11645592694405127,-0.21484788776333152,0.1891260396018281,0.12655980780755838,-0.38082003003594256,0.1063417500126557,-0.3200440171515164,-0.06108869686564537,03
48,9,Straight,premotor,0.0788094853594307,-0.1300847101128576,-0.2689201907680687,-0.11888967938694865,0.024605606144299557,-0.011262178851362643,-0.266327226285116,-0.2820922794793008,-0.18441442078293732,-0.16450068751088534,0.30831304762324363,-0.3568326726954965,-0.2208224456905335,-0.043836071653207416,-0.30894334307793275,0.3140509547817002,03
49,9,Straight,motor,0.01366055023255285,-0.2905717671933689,-0.24580482192279865,0.124686892226215,-0.15973036263174356,0.14805238942799576,-0.2288266016132352,-0.27193984142445504,-0.3718664739688514,0.06741469922675088,0.3286635877828669,-0.3739861936310942,-0.09671909247389464,-0.1514537904347646,-0.3057577886042393,0.23950880950234174,03
50,9,Straight,v1,0.3446865868088446,-0.1025885079987634,-0.28048976739203463,-0.15510930348278246,-0.13542660054407996,0.5654230237268176,-0.3578501870844558,-0.3968182393936631,-0.63950281993907,-0.1359280308677768,0.473941646736784,-0.21859483261684576,-0.3306011614140581,-0.405666279017563,-0.05427325486164048,0.4688582689535286,03
51,9,Straight,sup_parietal,-0.058859237450031014,-0.09306405594412406,-0.12172681233815813,0.05444073323943155,-0.1336578664053485,0.3027683350887034,-0.3825937930218124,-0.5094897658666977,-0.6833723781226674,-0.04371882590350265,0.2530445398600016,-0.1717921817762259,-0.20942208410535865,-0.4405073298320171,0.024546993228501544,0.2917763013596868,03
52,9,Straight,inf_parietal,-0.056240712742484295,0.015232782405815038,-0.3460909095568037,-0.23168083166425565,-0.1877640546000628,0.03962104956930497,-0.22614757534004626,-0.26963860403018525,-0.28874379860667165,-0.18332327645961147,0.14802275460838182,-0.3440498686731135,-0.18188632344731487,-0.1437237748632776,-0.2755748669261793,0.3818430725268749,03
53,9,Straight,somatosensory,-0.10652918288811662,0.022085450775314888,-0.3060244360384672,-0.24536185634206584,0.030823448925386236,-0.002818171599032825,-0.23209464664328044,-0.4125969930051436,-0.29727179688678645,-0.05804232291408137,0.34308008122937617,-0.2372713868131907,-0.11974681191095815,-0.058574563119066274,-0.4162935480017341,0.16488442308342086,03
54,10,Rotate,premotor,0.18875700847851387,-0.3750280755471127,-0.3313029370961085,-0.2582074117790046,-0.09463279502755624,0.007704172734478742,-0.16599409028154874,-0.08384711329713103,-0.3278114018918437,-0.1705622547138387,0.07114790095484147,-0.18221861438099365,-0.24625721270365902,-0.20143439538148494,-0.17939200373670106,-0.37007603362656655,03
55,10,Rotate,motor,0.15111117753895734,-0.3685574378065327,-0.3437976830748665,-0.2821249109968352,-0.19191504415316454,0.0008257880737718161,-0.07172847042602386,-0.1854152456153136,-0.3361081880296244,-0.11752816734055167,0.04839605214279266,-0.1851527263082216,-0.4222764770564825,-0.19989862817335208,-0.2748639170369083,-0.5136621163011734,03
56,10,Rotate,v1,0.1742372574559049,-0.3543145636183115,-0.2417674600751641,-0.3856492161790616,0.054529287951266985,0.21197512958782186,-0.2482962877111313,-0.16521321750983284,-0.5796934792220664,-0.011964146304149305,-0.06398158925912259,-0.2932912391458926,-0.538330645026289,-0.009149596857138812,-0.3431401323766311,-0.16531124517847562,03
57,10,Rotate,sup_parietal,0.0824412771606402,-0.24638977363589504,-0.2748720110938717,-0.4260121252005485,-0.07465638832264182,0.09239529435295826,-0.011797449033246706,-0.033328510971144545,-0.7117095174763259,0.1989737422081609,-0.26672145210905623,-0.5614152446879115,-0.5666104393336207,-0.16190569812644404,-0.5292172143835161,-0.37911421344699503,03
58,10,Rotate,inf_parietal,0.19425906582847965,-0.14403819272362867,-0.23216931452669404,-0.155130928567039,-0.09989566340412928,-0.2112997803969536,-0.1370387451042598,-0.17008996720063313,-0.3609147324660217,-0.1409475602584885,-0.014975399286256531,-0.28445121220996805,-0.4940310161200547,-0.1908857226419957,-0.18078237126264415,-0.4468444611115541,03
59,10,Rotate,somatosensory,0.2594482508375718,-0.2547068937040876,-0.39740732172348747,-0.2961212078978029,0.022997095446367983,-0.25957394038782394,-0.13496882535006527,0.08072476361817492,-0.4632253268951578,-0.0072781381378316705,-0.04395361685888298,-0.358383591626831,-0.4009951075275732,-0.15168540068486036,-0.08651733106801524,-0.5633989769982662,03
0,1,Straight,premotor,0.2705689784732576,-0.3249767336061647,-0.14363874466339144,-0.035959108080571116,-0.29597577862166785,0.38353884639136,-0.14333633388866118,-0.2879935972910146,-0.22204685949998115,-0.2581319339680571,0.21749435988764185,-0.1987596691627444,-0.21443079137020232,-0.3285093087554721,-0.370142105170948,0.2919910904807209,04
1,1,Straight,motor,0.1729104346786211,-0.38219095787531865,-0.11791325814821806,0.010599630162934002,-0.26391134613408074,0.4041459000937184,-0.12933156574851487,-0.346305006984338,-0.26206495305190003,-0.2943693287279091,0.21601917938625687,-0.2363238925890348,-0.1972586451531175,-0.2735745710263452,-0.2722511844593876,0.2456576516118101,04
2,1,Straight,v1,0.6503478965985354,-0.26890585673987377,-0.5635777250887798,-0.2549228518478132,-0.3046188385454557,0.5415289364043314,-0.26415430327371825,-0.3616718030696737,-0.2924768327760219,-0.17179422362228725,0.43815478793797824,-0.25063565143409977,-0.39904623194271904,-0.2787021070311523,0.02282869309113567,0.4937790792498839,04
3,1,Straight,sup_parietal,0.3520207054458595,-0.11281916137237545,-0.3943236293658812,-0.09239321538157727,-0.2601157735788057,0.19204244510752255,-0.1382937162974954,-0.2220808413717431,-0.2645463016040618,0.15573180417005406,0.22136463365840275,-0.38559704511066295,-0.13991252914451244,-0.42534054152663386,-0.14923579275740725,0.4615228521992642,04
4,1,Straight,inf_parietal,0.3073415554013925,-0.422525026615598,-0.19331838353509126,0.12862095328477086,-0.2698376884734021,0.35958979010197906,-0.1899289711576412,-0.2646869884172316,-0.2286742871801525,-0.1190307398897706,0.18121743062577825,-0.2454362508696367,-0.300937953535689,-0.20470268750461604,-0.2859221200864082,0.12846160913875315,04
5,1,Straight,somatosensory,0.1947277164939104,-0.3524505856544849,-0.03985528112201312,0.03708510913993628,-0.3371870216610477,0.3053716305952473,-0.07790587532130029,-0.2578501285973427,-0.30239640370999177,-0.1632705083104162,0.1244231586535028,-0.2553496280616128,-0.05526343045947457,-0.36073461617159175,-0.3333463347846041,0.2741814630482923,04
6,2,Rotate,premotor,0.29805039552976165,-0.17822183229576855,-0.31474291090460704,-0.2037109835185881,-0.19293197774468954,0.23553782730272946,-0.09146742178401288,-0.2343908628875321,-0.2350158275693776,-0.2366699493132377,0.07023693540628205,0.0179730433676204,-0.238821728709427,-0.1541310241800674,-0.11319646990600238,0.22073986608493956,04
7,2,Rotate,motor,0.30162527693800945,-0.1498222200778761,-0.2351778991290435,-0.3056650500350451,-0.20264714664236985,0.29724891436178996,-0.08867166722220943,-0.1951128685236411,-0.18724373987464096,-0.14382800279534844,0.1648416298463957,-0.13709214030336894,-0.21281619560258705,-0.27265475888430346,-0.13415407858618378,0.33597157966952695,04
8,2,Rotate,v1,0.5194600627072222,-0.4839568112945069,-0.3507871181013217,-0.10174772270081904,-0.151227861721575,0.5756615679273087,-0.07571341681629237,-0.31121902641155075,-0.2342141747025374,-0.3265136267716102,0.3204382925657207,-0.0727873977149585,-0.43112172896655454,-0.11584850318089095,0.04646963987902872,0.2731635940491539,04
9,2,Rotate,sup_parietal,0.3394619052443149,-0.1063412118869637,-0.2263895562846737,-0.2037233263072345,-0.203061681678619,0.34606901020819003,0.1741416587162179,-0.5491576008768473,-0.34148630641707484,-0.2088320085619869,0.04773772803297738,0.0796765513806644,-0.2974668516075329,-0.41445032227412,-0.13457956954860129,0.3784674755813733,04
10,2,Rotate,inf_parietal,0.28656169362649153,-0.19079406100723492,-0.34512379763001744,-0.08850683599717091,-0.2876066141934863,0.20551069799037044,-0.050694272741340925,-0.2484457648149093,-0.2985202692687814,-0.28466394825196634,0.14177256772541094,0.09058922841736447,-0.21584501267373465,-0.16568160366085627,-0.1760378212746328,0.2511781475976378,04
11,2,Rotate,somatosensory,0.4572990669993209,-0.2721458157135095,-0.4311383200734101,-0.1913297282172911,-0.308324811766005,0.2253717338944493,-0.07460085293769925,-0.2373321665203769,-0.2464824174118605,-0.04721550004442096,0.038768483518144665,-0.05257008714537506,-0.18028435470178208,-0.22184047161154266,-0.02875738064995547,0.23182322487788135,04
12,3,Straight,premotor,0.08209363767207044,-0.05093500971760753,-0.08962889517922562,-0.13837848263560892,-0.2113164561091728,0.1987346661030714,-0.14253746422653218,-0.2810633840799233,-0.0743831514712032,-0.3242128579614445,-0.06997860312964227,-0.22308869008791526,-0.104237253881085,-0.2790217549107837,-0.3922183418390257,0.4262646491233898,04
13,3,Straight,motor,0.18771745937137546,-0.14160360102166292,-0.13335426948714785,-0.11682870905459937,-0.3253815696161178,0.19036849501583825,-0.09684627411555703,-0.2764256218865755,-0.07132461296699437,-0.27828851874648475,-0.1645749657018561,-0.28042912328747005,-0.07792958714923749,-0.2613299157908853,-0.4062978254711776,0.4328123845452037,04
14,3,Straight,v1,0.441464537797568,-0.2189962000725103,-0.3117265268196872,-0.09499447277909764,-0.2411321384477904,0.5046839998107863,-0.035594362996117235,-0.4973753668665834,-0.20377609050597084,-0.13837224692487302,0.15560434625045122,-0.26566679862742265,-0.18122023705918644,-0.3028541402477736,-0.31084696535375944,0.6639809862057771,04
15,3,Straight,sup_parietal,0.22491542041332724,-0.2211546856737861,-0.5048659947962585,0.19226897312912605,-0.4780831748685792,0.11986102897566095,0.2984923852224948,-0.37960947698426056,-0.25638515224795544,0.08518420857788661,0.509357949323076,-0.6408380634508279,-0.06757010197564048,-0.479769078384154,-0.3505909425367784,0.6351360118930418,04
16,3,Straight,inf_parietal,0.3095490778872555,-0.23608797102099996,-0.4317319654781333,0.12932252690469406,-0.36893243621918814,0.2064834868887443,0.027524551584678127,-0.3115922089358775,-0.2891880227937368,-0.0371034588540342,0.2611149149691405,-0.4886757394159994,-0.07877822779358717,-0.3482843507935812,-0.4006654984786667,0.4554930250520253,04
17,3,Straight,somatosensory,0.10053541400525548,-0.21673067064682067,-0.15697730875372112,-0.008138135969047236,-0.1528114393245149,0.13436787531998495,-0.2130988286186987,-0.2890574491343072,0.01953162296771309,-0.1737775258058067,-0.1380450790322194,-0.305200590667049,-0.15200621845969106,-0.3839366294593912,-0.32618085528285073,0.4998593793092218,04
18,4,Rotate,premotor,-0.07146363106217417,-0.0013476738822987696,-0.2510293671338908,-0.1015414973409776,0.03635540707362525,0.0711997602998147,-0.05011729442625215,-0.2004891194093698,-0.4017196130274275,-0.2168976001008437,0.08457781162558746,-0.19032994858764088,-0.2440437016249365,-0.20926412324317184,-0.3454321133549956,0.3295523802141436,04
19,4,Rotate,motor,-0.12249172985815004,-0.09207835069558452,-0.2592434078706506,-0.07079211732146445,0.08893291851051605,0.1471485761033839,0.01626084629008045,-0.3152250547233745,-0.33668544524236754,-0.2386346012713714,-0.004899526357854979,-0.1218044750927591,-0.26297228748337165,-0.2817097660687332,-0.3847997159935809,0.4389712023625785,04
20,4,Rotate,v1,0.18881856014139606,-0.11758086699090453,-0.32922267619236417,-0.012979079366932184,-0.14093889256062672,-0.009489016157046578,0.32952911866981216,-0.3945233427802074,-0.2578708163921307,-0.12914365699184782,0.1668651578868531,-0.3157728370671158,-0.01130566303742913,0.0763583594541432,-0.5171737037768223,0.5496252574843636,04
21,4,Rotate,sup_parietal,-0.21560700810548644,0.05653632818258208,-0.4375275109144309,-0.08576377060937375,0.22687711199796776,-0.2766425761496624,0.1076829513450088,-0.2673973439429981,-0.5439045460008011,-0.05617750341727644,-0.021037881950548776,-0.10257270189643697,-0.3544066480614623,-0.2655413931074325,0.025650669508667928,0.3449939173357738,04
22,4,Rotate,inf_parietal,-0.2807824861714173,-0.023570595198186432,-0.2301866020877437,-0.008797816471539252,0.020167441725391626,-0.023528033348311786,-0.1687326845252714,-0.18307498776486045,-0.3745303538986165,-0.16106482766168706,0.21423478943681226,-0.36084261088141945,-0.05087574518590092,-0.13536881934133022,-0.22588513084975095,0.14242666892596711,04
23,4,Rotate,somatosensory,-0.05959621921226154,0.16028432622208505,-0.3425666644962211,0.055706112252588286,0.24286071149892186,0.008349709409870575,-0.10846904028036353,-0.23473532571146055,-0.3449279646009445,-0.3525354650606737,0.2631729213929038,-0.2282826355000273,-0.32194006215094884,-0.19609607470765208,-0.4408405389689756,0.4967035863464473,04
24,5,Straight,premotor,-0.0939699109330076,-0.1876729243128451,-0.07782046490019162,-0.05681454814444451,-0.2363637456367417,0.2882959901174291,-0.0941575485138663,-0.14048093747320212,-0.11540405705290716,-0.21399187604347966,-0.23876993939195434,-0.2063633103409924,-0.024691436509721727,-0.16774244916654782,-0.31541871145597355,-0.09909014992575313,04
25,5,Straight,motor,-0.06858463870399946,-0.014719102642360697,-0.10941617590847603,-0.08554585202949458,-0.08505649201272737,0.28479040543650874,-0.31692276645064976,-0.1559352552310722,-0.2311850744483179,-0.3097252879174943,-0.11338215476015755,-0.16631007718433286,-0.2882331308409322,-0.28654869326375804,-0.2852896121103133,-0.05549552503737605,04
26,5,Straight,v1,0.035673951308982384,-0.19339547200578994,-0.20826165866988056,-0.06376561399281233,-0.2568069399067672,0.5759882643981147,-0.3526127822431244,-0.3096921673464904,-0.17452546162792554,-0.038875300953785566,0.12781729495951655,-0.1991141880101696,-0.06801371658982151,-0.3100466944060336,0.011128459331146057,0.28028036634349385,04
27,5,Straight,sup_parietal,-0.1979352736580928,-0.11767952488238018,-0.2153006394285248,0.033794967359694374,0.06638821739153733,0.3524843616080372,-0.13037509516119428,0.04354701571615654,-0.388626257551236,-0.3239397173682587,0.2499731031095295,-0.2593621753014731,-0.15904907864063272,0.15410155931851668,-0.4398815753354179,-0.31448692802182365,04
28,5,Straight,inf_parietal,-0.05453985204791223,-0.2205970977489245,-0.1727800189210477,-0.003994532694890359,-0.2605916961873753,0.2324259784478219,-0.11539430666181172,0.04430462987515914,-0.0797528211391756,-0.11150128984791904,-0.19502676442354855,-0.31517173953140165,-0.007078470528799369,-0.027377978821429703,-0.27761226245289194,-0.32918631537060383,04
29,5,Straight,somatosensory,-0.19214421932287015,-0.05021263641198813,0.01968673361579989,-0.1244800749136137,-0.19520740570841105,0.24120573818996435,-0.2205024193079883,-0.07441573750784514,-0.1949458900706723,-0.2053494145126927,-0.3389390224747021,-0.16525147240916474,-0.02349449717763861,-0.09775542890138746,-0.31767077774817704,-0.2215701705863505,04
30,6,Rotate,premotor,0.300615785177772,-0.14807208125710605,-0.2485415841959187,-0.274833405036608,-0.1142993838488255,-0.011741222132901664,-0.30458324219811944,-0.2747197908053409,-0.08239523998352198,0.003546343211873815,-0.1953935202413564,-0.1531666836050813,-0.3052882432403207,-0.203965694864892,-0.009834252118782062,0.3755050328878532,04
31,6,Rotate,motor,0.3289910697056231,-0.20598976707747566,-0.18628617784951132,-0.2559483655362124,0.036036747089126665,-0.14900899843840104,-0.3283559202056257,-0.2421196375661127,-0.041315783374900765,-0.0919827740401513,-0.20972238376863547,-0.20161948311465974,-0.4335727100733768,-0.05888760918790952,-0.08339263391309262,0.3837916782872219,04
32,6,Rotate,v1,0.6068611856705721,-0.24358477490773955,-0.4855150756957261,-0.3775208015257213,-0.09678400644189797,0.16482188543560913,-0.22117840688919554,-0.37669607974206376,-0.09400439173593808,-0.16893027750911188,-0.3148733687514889,0.07088019943291604,-0.4532876755630206,-0.18503073869081,0.20850685465772212,0.4245670953060191,04
33,6,Rotate,sup_parietal,0.1640394384397637,0.07706905457929962,-0.28248194297851265,0.07557544370525288,0.002854722253016335,-0.2491102402090895,-0.15802168089322888,-0.4804402057309752,0.15044688305141762,-0.10717691602287006,-0.2888092396422496,-0.1877315240587688,-0.33836131318642193,-0.2254618284165098,0.01426547501959568,0.19635368140653814,04
34,6,Rotate,inf_parietal,0.20639377196222447,-0.15682697409658766,-0.2523369798781929,-0.2371964131821772,-0.01132879348306064,0.0582888354621861,-0.21156631149934407,-0.33024291975162073,-0.16548923997501247,-0.16898266169269033,-0.2923785999182419,-0.05353089839053015,-0.24357211789289074,-0.17325242248064127,-0.028117218633732198,0.2910535023369412,04
35,6,Rotate,somatosensory,0.4007715847149039,-0.19188393017026567,-0.36987193840561217,-0.3622437134762001,0.15205997760209616,-0.027468834119594075,-0.3983347362433343,-0.30537001625285753,0.051756880869041365,0.04422193163956591,-0.2588455264974588,-0.2666055918695445,-0.4809424089003373,-0.13164410114489886,0.21236326191095928,0.3815335187883534,04
36,7,Straight,premotor,0.10731431729555213,-0.28486831329969603,-0.3513090651437873,-0.3778509842182936,-0.24610165196800798,0.13279230151783936,-0.17266770645281904,-0.05938806294560405,-0.034520366774647614,-0.3401480678208225,0.10456160011418178,-0.3862083713014,-0.4669212414399673,-0.15993371533119602,-0.18825492496776425,0.23815857434556845,04
37,7,Straight,motor,0.14954902741864973,-0.16496314598176973,-0.2757511997163938,-0.35285170336844096,-0.3025289691988014,0.18996509401428974,-0.06875409147086943,-0.07856866678143395,-0.012019324564977408,-0.4027657937104245,0.16449180983794687,-0.40841947608358575,-0.4828370659486331,-0.18782754860181253,-0.17687338018606746,0.3141785569409272,04
38,7,Straight,v1,0.2267148811257915,-0.07474622716539471,-0.3835168343936858,-0.4481106937973893,-0.3000937225426644,0.4448305920891918,-0.21410981869485055,-0.0688942985446234,-0.2666863745118424,-0.34916205751846485,0.518732896803038,-0.3462714016267922,-0.3448507231425295,-0.4215126964850073,-0.08157709774669059,0.4326675097136711,04
39,7,Straight,sup_parietal,0.08574457208194337,-0.03191709754556858,-0.3273831911513858,-0.5080671846520608,-0.19430349544991607,-0.05430097755467614,-0.06785804190194117,0.12129853163829807,0.08322788921555918,-0.32389650462574016,-0.02048707007921926,-0.5052364344220548,-0.4720304293602073,-0.4200924122449451,0.02916157882132885,0.30022882558721004,04
40,7,Straight,inf_parietal,0.100050353714997,-0.2036184109617364,-0.2379842007531277,-0.3799883396697703,-0.2927749661594895,0.11786362251041467,-0.09390751100792913,-0.08242064159382767,-0.08803980791371638,-0.3555818784025153,0.11167768252091853,-0.4458617462946317,-0.3644689256319893,-0.05364423482541618,-0.20084462555835408,0.06702187481728979,04
41,7,Straight,somatosensory,-0.008608715130154447,-0.048171310302979234,-0.4086058939389828,-0.35579159655221176,-0.20737797935386296,0.12094165915186543,-0.002586951891592625,-0.030946210101733537,-0.07167157433468199,-0.29514051755641524,0.07164126822829467,-0.4362526250997537,-0.4484250903501417,-0.34497791903479463,-0.15568268006620428,0.28130704204272017,04
42,8,Rotate,premotor,0.280620749498802,-0.11389249635251215,-0.08140000579989268,-0.18017142377408005,-0.20622308490562902,0.4507827602237097,-0.14174103722040812,-0.2022362343581878,-0.23322843105949814,-0.33897899477580073,0.1835690336068825,0.02104805397894684,-0.04892693286861658,-0.33755366399748976,-0.22542449462359024,0.09129760009547123,04
43,8,Rotate,motor,0.4192263622645084,-0.17313825025209312,-0.2262375416153987,-0.13895565496654158,-0.3333207520078464,0.4704519996674386,0.004285571727725385,-0.14207927932703612,-0.3399341814470217,-0.33913417649412514,0.2368490487721972,-0.02204780284091121,0.03045242508823721,-0.4920691221561743,-0.3707400685659071,0.15338052729327026,04
44,8,Rotate,v1,0.480463281807109,-0.24313165646410814,-0.20783851975163314,-0.18151919708210665,-0.4215065301964479,0.6206273807106816,0.25803819973151465,-0.41950643373252416,-0.295093631257645,-0.2459274729219584,0.18944020395281366,0.040027117417740364,0.019081306476048582,-0.4032236563862104,-0.3894902262066077,0.3752155973713533,04
45,8,Rotate,sup_parietal,0.3909884378663567,0.053233146966123183,-0.29312107318089964,-0.3412299868708641,-0.02847137669304549,0.4783387880103811,-0.13224124737169424,-0.3737509523192567,-0.3452652830957328,-0.3256814645041852,0.17636149038321053,0.3396571370063902,-0.1182892089465476,-0.6442557176191768,0.21706885689562191,0.16625928308355908,04
46,8,Rotate,inf_parietal,0.4400241526563853,-0.1498914625058664,-0.19987039589961567,-0.08007102242401573,-0.3044157977140668,0.5279576218949069,-0.16127858116571486,-0.32034020846461664,-0.2538114178095182,-0.3155952457009296,0.2148909532261776,0.028976776902370525,-0.1977488223882943,-0.41103577576989225,-0.025809099146877137,0.08058688295777065,04
47,8,Rotate,somatosensory,0.48156982815577903,-0.2249129910741387,-0.0634284996890157,-0.2891572042441239,-0.25404878152612825,0.5397620808897213,-0.11990694955027735,-0.08652913789383608,-0.34639071062480803,-0.2527099796902904,0.06316785327638863,0.15553388331879758,-0.03328379376624386,-0.3865899076770536,-0.1905873004434091,-0.016469866229396533,04
48,9,Straight,premotor,0.2200349158257109,-0.2688068277142951,-0.15200940584575462,-0.2496655452016376,-0.2882911561208775,0.05504651345874821,-0.2918202266188916,-0.09994982047108912,-0.03623665976871837,-0.2913622282106612,0.2283605756287541,-0.1571898770422404,-0.3163614381192708,0.044804125379059326,-0.13358376530942062,0.19420637172827016,04
49,9,Straight,motor,0.31855915754131797,-0.22435815157539007,-0.19362462781801584,-0.3636244309463969,-0.3809475098866336,0.06114368343337625,-0.2754732526866525,-0.0844436007980601,-0.020528609996652316,-0.28570034241082043,0.21676622130307727,-0.18641294800833816,-0.3404145455495524,-0.054518967995534406,-0.13205063115139318,0.24778752465751294,04
50,9,Straight,v1,0.31184627589852565,-0.1953835507178302,-0.2374008885349663,-0.35131820301590383,-0.23981048631332275,0.4375750801565731,-0.4153135384795959,-0.22006038777709414,-0.11207867125605232,-0.3425293326228399,0.4872855901266386,-0.08630212900160165,-0.22515142826291806,-0.3000648845885641,-0.31193924558321195,0.2526044784306204,04
51,9,Straight,sup_parietal,0.1020842611687979,-0.12072255604321197,-0.19902356586890824,-0.4428559398029448,-0.3492353653292832,0.10057069242986187,-0.2656971756123565,-0.3039884396423312,-0.10844877076020844,-0.18014698339847915,0.09264972029300003,-0.415598252176817,-0.2428087998305074,-0.2218245126882326,-0.3065045260392013,0.4918048636553179,04
52,9,Straight,inf_parietal,0.21058904981961332,-0.19601670114462988,-0.1396217563342484,-0.3624987114000667,-0.14124598907977068,0.05605553719276443,-0.24216287671259076,-0.17209666684242958,-0.21813772350717825,-0.2278585137173985,0.2124100248140932,-0.03814547727342378,-0.1993821448284828,-0.1015611250418995,-0.1819864481800392,0.28019872325168715,04
53,9,Straight,somatosensory,0.15399255099630998,-0.1991670333747826,-0.314565623163521,-0.2775736708945906,-0.5203856424365239,-0.003990287358784622,-0.2151542463191377,-0.13693228557106069,-0.11212657008814324,-0.3989862633987362,0.1114441010558898,-0.1748238111660116,-0.38929049448350783,0.04574157267354477,-0.14652889011327966,0.17488345234676997,04
54,10,Rotate,premotor,0.2769451466224641,-0.3242252393369207,-0.3720802636110633,-0.4136066858784271,-0.046620816210273815,0.1506845870108467,-0.3064364821693113,-0.2792527310196069,-0.10471987174251833,-0.27146735064347305,0.005457954421213593,-0.2726998759783426,-0.2162959340157471,0.01792467606945474,-0.3483541132062474,-0.13338217791067447,04
55,10,Rotate,motor,0.15568958835969504,-0.31454801796022114,-0.4458890676621993,-0.39493708512546377,-0.02511161226549935,0.18803802790628904,-0.3041039470587208,-0.3112346473059323,-0.07375591842932104,-0.27513591093943945,-0.013577713741509234,-0.3244174937281751,-0.2598038701754394,-0.10916777624970683,-0.3928982477008568,-0.1208498374094748,04
56,10,Rotate,v1,0.4014464421708059,-0.4310382028222779,-0.2802429007544833,-0.29476290018430795,0.010781610826711186,0.3421484893325195,-0.3482268119046823,-0.4411682399959164,-0.23313518655420085,-0.1464382183508319,0.23857866925861046,-0.3533716234874797,-0.061943708003766224,-0.153059764040317,-0.32963869296491466,0.10164918820352642,04
