,Participants,Masks,Rotate Direction,Straight Direction,Correlation
117,02,motor,207,207,-0.04604814935492062
118,02,motor,207,45,-0.07214250598805946
119,02,motor,207,99,0.052820994844847154
120,02,motor,45,153,-0.09370499508493746
121,02,motor,45,207,0.05118260844037498
122,02,motor,45,45,0.0777456385198349
123,02,motor,45,99,-0.009292079421843288
124,02,motor,99,153,0.046681563048701864
125,02,motor,99,207,0.011726759087684696
126,02,motor,99,45,0.0011434492829756858
127,02,motor,99,99,-0.08570315572482927
128,02,v1,153,153,0.10963730508714965
129,02,v1,153,207,-0.10622884198413943
130,02,v1,153,45,-0.008126910810333246
131,02,v1,153,99,0.020257779085079336
132,02,v1,207,153,-0.003909888462318845
133,02,v1,207,207,0.1402414583343367
134,02,v1,207,45,-0.14182353214996862
135,02,v1,207,99,-0.02413453382674577
136,02,v1,45,153,-0.07826901348319945
137,02,v1,45,207,0.026141127513790538
138,02,v1,45,45,0.08921403332459923
139,02,v1,45,99,-0.026275566004057702
140,02,v1,99,153,-0.036837720011121726
141,02,v1,99,207,-0.05802180325795213
142,02,v1,99,45,0.059219998448822225
143,02,v1,99,99,0.0353178567670028
144,02,sup_parietal,153,153,-0.0033196812769100076
145,02,sup_parietal,153,207,-0.025581046848317388
146,02,sup_parietal,153,45,0.03128752368320648
147,02,sup_parietal,153,99,-0.005472525884706492
148,02,sup_parietal,207,153,0.05529907443410502
149,02,sup_parietal,207,207,0.032612755451546835
150,02,sup_parietal,207,45,-0.08676380399780088
151,02,sup_parietal,207,99,-0.02871353064259313
152,02,sup_parietal,45,153,-0.09168755364461195
153,02,sup_parietal,45,207,0.07268000737983969
154,02,sup_parietal,45,45,0.032271738787561996
155,02,sup_parietal,45,99,-0.004651456796861176
156,02,sup_parietal,99,153,0.012203656280516242
157,02,sup_parietal,99,207,-0.053353755567267604
158,02,sup_parietal,99,45,0.05191929499831214
159,02,sup_parietal,99,99,0.020542979333059177
160,02,inf_parietal,153,153,-0.0016192973928772399
161,02,inf_parietal,153,207,-0.08941581937752278
162,02,inf_parietal,153,45,0.08743408945728653
163,02,inf_parietal,153,99,-0.011120495107645687
164,02,inf_parietal,207,153,0.013153789295183682
165,02,inf_parietal,207,207,0.009523629028665407
166,02,inf_parietal,207,45,-0.07006930728260209
167,02,inf_parietal,207,99,0.030054352287320625
168,02,inf_parietal,45,153,0.024859511716193307
169,02,inf_parietal,45,207,0.00422780884715418
170,02,inf_parietal,45,45,0.061109300265865155
171,02,inf_parietal,45,99,-0.05429954697878467
172,02,inf_parietal,99,153,-0.01697867344543357
173,02,inf_parietal,99,207,0.08881828071661113
174,02,inf_parietal,99,45,-0.09883987404676056
175,02,inf_parietal,99,99,0.022895966598777694
176,02,v5,153,153,0.16921706896265817
177,02,v5,153,207,-0.14519262344723746
178,02,v5,153,45,-0.11556004609075697
179,02,v5,153,99,0.12363768291343641
180,02,v5,207,153,0.033084988691321274
181,02,v5,207,207,0.17909354064154048
182,02,v5,207,45,-0.18610824010557428
183,02,v5,207,99,-0.07319722761698937
184,02,v5,45,153,-0.08039584957022577
185,02,v5,45,207,-0.016659059022149272
186,02,v5,45,45,0.20269972277059362
187,02,v5,45,99,-0.12051882288293228
188,02,v5,99,153,-0.11241448225045644
189,02,v5,99,207,0.0026965169277991217
190,02,v5,99,45,0.06549600609808895
191,02,v5,99,99,0.06638419478461309
192,03,premotor,153,153,-0.00454351682518048
193,03,premotor,153,207,-0.04260017436070733
194,03,premotor,153,45,-0.0026984062440701256
195,03,premotor,153,99,0.037029804625976756
196,03,premotor,207,153,0.03872075740276856
197,03,premotor,207,207,0.02899778901443572
198,03,premotor,207,45,-0.06329714974018352
199,03,premotor,207,99,-0.011525390116731461
200,03,premotor,45,153,-0.03511713289456406
201,03,premotor,45,207,0.039753696429024606
202,03,premotor,45,45,0.0013711842730043129
203,03,premotor,45,99,-0.0063582572796148235
204,03,premotor,99,153,-0.00014194561382702663
205,03,premotor,99,207,-0.020258255830030786
206,03,premotor,99,45,0.07276525110148865
207,03,premotor,99,99,-0.02795630874178913
208,03,motor,153,153,-0.10073085247337138
209,03,motor,153,207,0.047886383425855814
210,03,motor,153,45,0.008926548447685975
211,03,motor,153,99,0.04263236059980457
212,03,motor,207,153,0.0861163239936901
213,03,motor,207,207,-0.0743181165855929
214,03,motor,207,45,-0.03244585652968115
215,03,motor,207,99,0.01751652241781802
216,03,motor,45,153,0.018891039361454337
217,03,motor,45,207,-0.010365786977509587
218,03,motor,45,45,-0.05298622146057513
219,03,motor,45,99,0.03433266431869869
220,03,motor,99,153,-0.020884545375328134
221,03,motor,99,207,0.060643853021002614
222,03,motor,99,45,0.07491848996492793
223,03,motor,99,99,-0.0962177224681774
224,03,v1,153,153,0.10903857139326618
225,03,v1,153,207,-0.028974656507006688
226,03,v1,153,45,-0.06407091949155108
227,03,v1,153,99,0.0007532934542162813
228,03,v1,207,153,0.02971751568505306
229,03,v1,207,207,0.08604886185143867
230,03,v1,207,45,-0.11400385679397207
231,03,v1,207,99,-0.003384331505542914
232,03,v1,45,153,-0.047152267655645765
233,03,v1,45,207,-0.016537394162690833
234,03,v1,45,45,0.17987316270153314
235,03,v1,45,99,-0.13067461567549238
236,03,v1,99,153,-0.10637751184366359
237,03,v1,99,207,-0.046618731707490535
238,03,v1,99,45,0.009441439221480375
239,03,v1,99,99,0.1465578105453052
240,03,sup_parietal,153,153,0.08179441637669294
241,03,sup_parietal,153,207,0.05354145191202026
242,03,sup_parietal,153,45,-0.09741675306864028
243,03,sup_parietal,153,99,-0.04301050836191624
244,03,sup_parietal,207,153,0.0012089125735469108
245,03,sup_parietal,207,207,0.004915010692385882
246,03,sup_parietal,207,45,-0.0054703601469754184
247,03,sup_parietal,207,99,-0.03831125233679708
248,03,sup_parietal,45,153,-0.13778650954161803
249,03,sup_parietal,45,207,-0.04749277358636342
250,03,sup_parietal,45,45,0.11839405966525485
251,03,sup_parietal,45,99,0.0508799986965704
252,03,sup_parietal,99,153,0.06124635923908809
253,03,sup_parietal,99,207,-0.012056856256348713
254,03,sup_parietal,99,45,-0.03074363387406588
255,03,sup_parietal,99,99,0.012333218341363602
256,03,inf_parietal,153,153,-0.061471357556813655
257,03,inf_parietal,153,207,0.015501817622329266
258,03,inf_parietal,153,45,0.06574781267306495
259,03,inf_parietal,153,99,-0.036916283495638934
260,03,inf_parietal,207,153,0.026658737156218686
261,03,inf_parietal,207,207,-0.06110461247980712
262,03,inf_parietal,207,45,-0.030402781462290026
263,03,inf_parietal,207,99,0.029131753809794193
264,03,inf_parietal,45,153,0.028814628126252566
265,03,inf_parietal,45,207,-0.01160594728948764
266,03,inf_parietal,45,45,0.007877436724167491
267,03,inf_parietal,45,99,0.00409042290597407
268,03,inf_parietal,99,153,-0.0012493035583187387
269,03,inf_parietal,99,207,0.054852816129637924
270,03,inf_parietal,99,45,-0.0002895187488741631
271,03,inf_parietal,99,99,-0.016620219327255596
272,03,v5,153,153,-0.04341245105262181
273,03,v5,153,207,-0.09095969563091505
274,03,v5,153,45,0.06346329678814394
275,03,v5,153,99,0.08869417556382199
276,03,v5,207,153,-0.022834641567300168
277,03,v5,207,207,-0.016666146377235826
278,03,v5,207,45,-0.047975654082950944
279,03,v5,207,99,0.017670953341971288
280,03,v5,45,153,-0.047163559929619445
281,03,v5,45,207,0.026096078713717562
282,03,v5,45,45,0.16205222777057188
283,03,v5,45,99,-0.08862407201272308
284,03,v5,99,153,-0.003233850455019168
285,03,v5,99,207,-0.011802131683821118
286,03,v5,99,45,-0.06270194210153993
287,03,v5,99,99,0.038440243993603115
288,04,premotor,153,153,-0.0018673063576760528
289,04,premotor,153,207,-0.012217592032432549
290,04,premotor,153,45,-0.016554736973089644
291,04,premotor,153,99,0.030150429657581464
292,04,premotor,207,153,0.029345035615964462
293,04,premotor,207,207,-0.007236882190790632
294,04,premotor,207,45,-0.03667973779520567
295,04,premotor,207,99,0.012953528395843105
296,04,premotor,45,153,-0.01176468490598808
297,04,premotor,45,207,0.028836103473599172
298,04,premotor,45,45,0.042481851220482696
299,04,premotor,45,99,-0.05244338069080841
300,04,premotor,99,153,-0.0310397017892053
301,04,premotor,99,207,-0.004138325262451351
302,04,premotor,99,45,0.004187632663839216
303,04,premotor,99,99,0.02549969348515997
304,04,motor,153,153,0.019374908642118875
305,04,motor,153,207,-0.014094994828914673
306,04,motor,153,45,0.02076439451753886
307,04,motor,153,99,-0.034393237774501456
308,04,motor,207,153,0.011097524789902833
309,04,motor,207,207,-0.09591318005948958
310,04,motor,207,45,0.04003449097426007
311,04,motor,207,99,0.04970646871458744
312,04,motor,45,153,0.027916760750849492
313,04,motor,45,207,0.014870352297805717
314,04,motor,45,45,0.004165530829415252
315,04,motor,45,99,-0.029849553762062955
316,04,motor,99,153,-0.054923670824111384
317,04,motor,99,207,0.06819916112126712
318,04,motor,99,45,-0.058456493738878824
319,04,motor,99,99,0.03829861901667521
320,04,v1,153,153,0.1681814306756995
321,04,v1,153,207,-0.09701595879402265
322,04,v1,153,45,-0.08355852197950553
323,04,v1,153,99,-0.00022029889412155095
324,04,v1,207,153,-0.02938174443651051
325,04,v1,207,207,0.2297873724203326
326,04,v1,207,45,-0.14864524997870066
327,04,v1,207,99,-0.07437468498703725
328,04,v1,45,153,-0.07584080089412282
329,04,v1,45,207,-0.049157232565865995
330,04,v1,45,45,0.24568511534384552
331,04,v1,45,99,-0.11866093011354781
332,04,v1,99,153,-0.06502972526939685
333,04,v1,99,207,-0.07752622237671969
334,04,v1,99,45,-0.015953351427241347
335,04,v1,99,99,0.19171997809441005
336,04,sup_parietal,153,153,-0.01589621300128361
337,04,sup_parietal,153,207,-0.020446610588992935
338,04,sup_parietal,153,45,0.010207185789720467
339,04,sup_parietal,153,99,0.04762985961724079
340,04,sup_parietal,207,153,0.002414271486590322
341,04,sup_parietal,207,207,0.08417280386446763
342,04,sup_parietal,207,45,-0.08409948211434684
343,04,sup_parietal,207,99,-0.028475139666304872
344,04,sup_parietal,45,153,-0.08520481193405396
345,04,sup_parietal,45,207,0.02553906410607648
346,04,sup_parietal,45,45,0.06585703219189512
347,04,sup_parietal,45,99,0.018168966297836806
348,04,sup_parietal,99,153,0.07141898497084828
349,04,sup_parietal,99,207,-0.1166083259714201
350,04,sup_parietal,99,45,0.027278504126921174
351,04,sup_parietal,99,99,-0.003211755560486189
352,04,inf_parietal,153,153,-0.103249533594747
353,04,inf_parietal,153,207,-0.049656730245242434
354,04,inf_parietal,153,45,0.05148653016536938
355,04,inf_parietal,153,99,0.11278269788163933
356,04,inf_parietal,207,153,0.025053708487565673
357,04,inf_parietal,207,207,-0.011505005709749334
358,04,inf_parietal,207,45,-0.07982397895005026
359,04,inf_parietal,207,99,0.04646951628262976
360,04,inf_parietal,45,153,-0.0005375056999864548
361,04,inf_parietal,45,207,0.08447652062660396
362,04,inf_parietal,45,45,-0.008473401082942832
363,04,inf_parietal,45,99,-0.08797035064290976
364,04,inf_parietal,99,153,0.06452008323702663
365,04,inf_parietal,99,207,-0.014814047318877916
366,04,inf_parietal,99,45,0.017426558821484826
367,04,inf_parietal,99,99,-0.04079211237194244
368,04,v5,153,153,0.041789104371928856
369,04,v5,153,207,-0.1114098623393035
370,04,v5,153,45,0.10036242407820976
371,04,v5,153,99,0.03239612586206498
372,04,v5,207,153,0.04628117659408247
373,04,v5,207,207,-0.04624706829005967
374,04,v5,207,45,-0.07323793502377597
375,04,v5,207,99,0.009992313781755868
376,04,v5,45,153,0.06775084491199988
377,04,v5,45,207,0.09729118207716325
378,04,v5,45,45,0.06191642807743911
379,04,v5,45,99,-0.2339990869652202
380,04,v5,99,153,-0.08788009903448907
381,04,v5,99,207,0.03336013049664493
382,04,v5,99,45,-0.07405618506358325
383,04,v5,99,99,0.13670041592428372
384,05,premotor,153,153,-0.013313934675327748
385,05,premotor,153,207,0.017585858598008743
386,05,premotor,153,45,0.01941340984655611
387,05,premotor,153,99,-0.013536318217913696
388,05,premotor,207,153,0.056834729039138804
389,05,premotor,207,207,-0.06439735155172832
390,05,premotor,207,45,-0.032603796164619725
391,05,premotor,207,99,0.031183581827112325
392,05,premotor,45,153,-0.00046390014821314895
393,05,premotor,45,207,0.0030805952599414098
394,05,premotor,45,45,-0.008507802976809163
395,05,premotor,45,99,0.01836308453459902
396,05,premotor,99,153,-0.030729850338429728
397,05,premotor,99,207,0.02795274764484233
398,05,premotor,99,45,0.027205511755366965
399,05,premotor,99,99,-0.03903728972188071
400,05,motor,153,153,-0.07465117760161688
401,05,motor,153,207,0.03602861147729469
402,05,motor,153,45,0.018212105313862297
403,05,motor,153,99,-0.004747961618888682
404,05,motor,207,153,0.04586129388198211
405,05,motor,207,207,-0.05535504306906905
406,05,motor,207,45,0.037533494775188705
407,05,motor,207,99,-0.011263349776466765
408,05,motor,45,153,-0.05737817361354976
409,05,motor,45,207,0.03697045542720053
410,05,motor,45,45,-0.02003038253971726
411,05,motor,45,99,0.09052450210743171
412,05,motor,99,153,0.0686140572558919
413,05,motor,99,207,-0.0022191750233383246
414,05,motor,99,45,-0.0367179063184699
415,05,motor,99,99,-0.05526985353685242
416,05,v1,153,153,-0.028853740842178444
417,05,v1,153,207,-0.06501813324794642
418,05,v1,153,45,-0.05321012165020155
419,05,v1,153,99,0.23222794059774782
420,05,v1,207,153,0.13374347665438596
421,05,v1,207,207,0.14864999490716846
422,05,v1,207,45,-0.2146009113273048
423,05,v1,207,99,-0.1247236177902354
424,05,v1,45,153,0.033470547475516435
425,05,v1,45,207,-0.12493342103313954
426,05,v1,45,45,0.18875053193126864
427,05,v1,45,99,-0.11275095221461905
428,05,v1,99,153,-0.11134244707917237
429,05,v1,99,207,0.08200561958900737
430,05,v1,99,45,0.06292274272188714
431,05,v1,99,99,-0.03441665487638624
432,05,sup_parietal,153,153,-0.016783302543555707
433,05,sup_parietal,153,207,0.06046066177264296
434,05,sup_parietal,153,45,0.008630219069591783
435,05,sup_parietal,153,99,-0.0824267526600217
436,05,sup_parietal,207,153,0.10738061563298182
437,05,sup_parietal,207,207,0.057436126029531305
438,05,sup_parietal,207,45,-0.13121212008965835
439,05,sup_parietal,207,99,0.008108912050537116
440,05,sup_parietal,45,153,-0.04555989811330721
441,05,sup_parietal,45,207,-0.019780971514842816
442,05,sup_parietal,45,45,0.032669019813512806
443,05,sup_parietal,45,99,0.023348088551592715
444,05,sup_parietal,99,153,-0.06350485759364898
445,05,sup_parietal,99,207,-0.03758494293729573
446,05,sup_parietal,99,45,0.048428619230942035
447,05,sup_parietal,99,99,0.01924870254849815
448,05,inf_parietal,153,153,0.014035689076657998
449,05,inf_parietal,153,207,-0.019319634824588105
450,05,inf_parietal,153,45,-0.008683701982642966
451,05,inf_parietal,153,99,-0.001732713595943897
452,05,inf_parietal,207,153,0.04151917575597099
453,05,inf_parietal,207,207,0.02453336470360775
454,05,inf_parietal,207,45,-0.08041950904067496
455,05,inf_parietal,207,99,0.015562564034880908
456,05,inf_parietal,45,153,-0.0559630358163624
457,05,inf_parietal,45,207,0.03101377133126588
458,05,inf_parietal,45,45,0.02629969772748711
459,05,inf_parietal,45,99,-0.0018786423412818299
460,05,inf_parietal,99,153,0.015381934179731377
461,05,inf_parietal,99,207,-0.02009512732570801
462,05,inf_parietal,99,45,0.06763868654500561
463,05,inf_parietal,99,99,-0.04730313161335181
464,05,v5,153,153,0.0796542772638324
465,05,v5,153,207,0.02909697383426442
466,05,v5,153,45,-0.14634691057448673
467,05,v5,153,99,0.08803261460455677
468,05,v5,207,153,0.01971794536727447
469,05,v5,207,207,-0.06269531509024369
470,05,v5,207,45,0.11158354987285131
471,05,v5,207,99,-0.07576784242173548
472,05,v5,45,153,-0.07687003999964706
473,05,v5,45,207,0.053492987980905675
474,05,v5,45,45,-0.04490728428395607
475,05,v5,45,99,0.06150780137454687
476,05,v5,99,153,0.036141635414961994
477,05,v5,99,207,-0.0694156156469378
478,05,v5,99,45,0.07583045381654968
479,05,v5,99,99,-0.051398482047565655
480,06,premotor,153,153,-0.020676926203605155
481,06,premotor,153,207,0.03827200039259636
482,06,premotor,153,45,0.03908036889760731
483,06,premotor,153,99,-0.05437953231061673
484,06,premotor,207,153,0.012605489620040487
485,06,premotor,207,207,-0.022484129652359665
486,06,premotor,207,45,-0.04630711414049321
487,06,premotor,207,99,0.06057150518534934
488,06,premotor,45,153,0.002325368648748938
489,06,premotor,45,207,0.009272495366603014
490,06,premotor,45,45,0.006986598066130244
491,06,premotor,45,99,-0.017773183748171932
492,06,premotor,99,153,0.013363949118377901
493,06,premotor,99,207,-0.038959893255323085
494,06,premotor,99,45,0.015484972397980301
495,06,premotor,99,99,0.008785779465045218
496,06,motor,153,153,0.031465096228721935
497,06,motor,153,207,0.030130871890406218
498,06,motor,153,45,-0.06392110661819414
499,06,motor,153,99,-0.003123117480354595
500,06,motor,207,153,0.03152743310351244
501,06,motor,207,207,-0.02827771719415513
502,06,motor,207,45,-0.025227981157942524
503,06,motor,207,99,0.004091721075603457
504,06,motor,45,153,-0.041798832981495504
505,06,motor,45,207,-0.006845137768690956
506,06,motor,45,45,0.02677182733402931
507,06,motor,45,99,0.003059009070036617
508,06,motor,99,153,-0.014068579633619445
509,06,motor,99,207,-0.010969495907559124
510,06,motor,99,45,0.04305081082305529
511,06,motor,99,99,0.01503604425314255
512,06,v1,153,153,0.16950853197448773
513,06,v1,153,207,-0.057473378539104246
514,06,v1,153,45,-0.06510633334489757
515,06,v1,153,99,-0.04147684449648018
516,06,v1,207,153,-0.02030420433896817
517,06,v1,207,207,0.14909181150962164
518,06,v1,207,45,-0.12567173885143196
519,06,v1,207,99,-0.03937441342333163
520,06,v1,45,153,-0.05489467550667708
521,06,v1,45,207,-0.026764925501333723
522,06,v1,45,45,0.16751945028061863
523,06,v1,45,99,-0.07703797154229874
524,06,v1,99,153,-0.09433414746991729
525,06,v1,99,207,-0.06843348404594099
526,06,v1,99,45,0.019683607404919947
527,06,v1,99,99,0.15973680840946652
528,06,sup_parietal,153,153,-0.012295311028029865
529,06,sup_parietal,153,207,0.10239824166900229
530,06,sup_parietal,153,45,-0.04306394042388731
531,06,sup_parietal,153,99,-0.039139000015240094
532,06,sup_parietal,207,153,0.035572860072899046
533,06,sup_parietal,207,207,-0.09678126005354856
534,06,sup_parietal,207,45,-0.01802450149170331
535,06,sup_parietal,207,99,0.05749044534347763
536,06,sup_parietal,45,153,0.03281402281650366
537,06,sup_parietal,45,207,-0.06887324064188252
538,06,sup_parietal,45,45,-0.006069780879197946
539,06,sup_parietal,45,99,-0.0306223805411654
540,06,sup_parietal,99,153,-0.02344428454399524
541,06,sup_parietal,99,207,0.04104471917283237
542,06,sup_parietal,99,45,0.09073567236365356
543,06,sup_parietal,99,99,-0.042091096098853434
544,06,inf_parietal,153,153,-0.021620740240866246
545,06,inf_parietal,153,207,0.022985848226091645
546,06,inf_parietal,153,45,-0.027966231420263592
547,06,inf_parietal,153,99,0.0011930985423046839
548,06,inf_parietal,207,153,0.0883095265690376
549,06,inf_parietal,207,207,-0.08009705770024389
550,06,inf_parietal,207,45,0.008609805214401734
551,06,inf_parietal,207,99,0.003256864097932431
552,06,inf_parietal,45,153,-0.05863624764411267
553,06,inf_parietal,45,207,0.016470017777153213
554,06,inf_parietal,45,45,0.05579533591052864
555,06,inf_parietal,45,99,-0.0010049814683830947
556,06,inf_parietal,99,153,-0.014154669779938102
557,06,inf_parietal,99,207,0.027918848712227128
558,06,inf_parietal,99,45,-0.03540496176870399
559,06,inf_parietal,99,99,0.009640101996686802
560,06,v5,153,153,-0.12419220304553744
561,06,v5,153,207,-0.08202800860425406
562,06,v5,153,45,0.18187760820967203
563,06,v5,153,99,0.05838366431589878
564,06,v5,207,153,-0.05850543366324095
565,06,v5,207,207,-0.003138869684469626
566,06,v5,207,45,-0.03993022659625255
567,06,v5,207,99,-0.027460355001507182
568,06,v5,45,153,0.08202372941803114
569,06,v5,45,207,-0.04375855566319097
570,06,v5,45,45,-0.023949223845261214
571,06,v5,45,99,0.14393662441011865
572,06,v5,99,153,0.004852418309659823
573,06,v5,99,207,0.08998596414042667
574,06,v5,99,45,-0.025581240950841085
575,06,v5,99,99,-0.1489084503976533
576,07,premotor,153,153,-0.02891306174881938
577,07,premotor,153,207,-0.019042802979464354
578,07,premotor,153,45,0.0030625404172830955
579,07,premotor,153,99,0.05275479295364523
580,07,premotor,207,153,0.03922763589886865
581,07,premotor,207,207,0.0005089808532217936
582,07,premotor,207,45,0.0046430513374104325
583,07,premotor,207,99,-0.05240985408844146
584,07,premotor,45,153,-0.0036948363001670956
585,07,premotor,45,207,0.029394118661451578
586,07,premotor,45,45,-0.0289047625190001
587,07,premotor,45,99,0.006484164389249262
588,07,premotor,99,153,0.0014103943792614032
589,07,premotor,99,207,-0.00907066835148756
590,07,premotor,99,45,0.011281428855864702
591,07,premotor,99,99,-0.00837748116726569
592,07,motor,153,153,-0.012736896630271173
593,07,motor,153,207,-0.08069193424545534
594,07,motor,153,45,0.0539333163528548
595,07,motor,153,99,0.027298004433907768
596,07,motor,207,153,0.03557025585311354
597,07,motor,207,207,0.026843967956498904
598,07,motor,207,45,-0.024340183994389433
599,07,motor,207,99,-0.00989830923786017
600,07,motor,45,153,0.07225858304016025
601,07,motor,45,207,0.028207422210200464
602,07,motor,45,45,-0.02308883065346455
603,07,motor,45,99,-0.07972910713070752
604,07,motor,99,153,-0.07313674878373014
605,07,motor,99,207,0.03142728798513164
606,07,motor,99,45,-0.030858345166773736
607,07,motor,99,99,0.05132910996954537
608,07,v1,153,153,0.1012507078793681
609,07,v1,153,207,-0.08362068077780457
610,07,v1,153,45,-7.674319707310848e-05
611,07,v1,153,99,-0.02664241759558965
612,07,v1,207,153,-0.019053572035970162
613,07,v1,207,207,0.13466419333803498
614,07,v1,207,45,-0.03558675065228031
615,07,v1,207,99,-0.11019101858264538
616,07,v1,45,153,-0.0191787525979106
617,07,v1,45,207,0.0016987270641462653
618,07,v1,45,45,0.08877061015393309
619,07,v1,45,99,-0.06973463065802779
620,07,v1,99,153,-0.07253088844591422
621,07,v1,99,207,-0.03525248395674127
622,07,v1,99,45,-0.04612431474338789
623,07,v1,99,99,0.19244953789192332
624,07,sup_parietal,153,153,0.036085890088137784
625,07,sup_parietal,153,207,-0.10695774719677764
626,07,sup_parietal,153,45,0.01435331659448836
627,07,sup_parietal,153,99,0.01651880237247877
628,07,sup_parietal,207,153,0.03985558251095559
629,07,sup_parietal,207,207,-0.006626533401657428
630,07,sup_parietal,207,45,-0.062288531841864815
631,07,sup_parietal,207,99,0.03715128048411546
632,07,sup_parietal,45,153,-0.09943640381553404
