,run_pairs,ROIs,45_45,45_99,45_153,45_207,99_45,99_99,99_153,99_207,153_45,153_99,153_153,153_207,207_45,207_99,207_153,207_207,participant_id
24,5,inf_parietal,0.03913398432093584,0.05782731579661937,0.032565073345096604,-0.14346216126285904,-0.1157645313456727,-0.04595040742976714,0.05093956130704118,0.15765873759497007,0.045949726500247035,-0.06709890918850536,-0.16127418437318486,0.1572602598461547,0.012974549725112729,0.04768615810428994,0.09100890449788393,-0.15190506023939232,01
25,1,somatosensory,-0.06721162842260661,0.08072681913343921,0.07637129411129494,-0.1030831214790692,-0.05202669863628387,0.07926742409538462,0.0016025826324991641,-0.041991310291467326,-0.14168605108042498,0.07856625852396842,0.08401588242562963,-0.012162843308218164,0.23655759072047236,-0.2197282371464331,-0.14949513858293095,0.14999368216222606,01
26,2,somatosensory,-0.08319466722156599,-0.11929776049870665,0.21616954357996945,-0.016122625471734736,-0.022405944964940742,0.05490247401555057,-0.0397699333710775,0.01981352366912331,0.017159858988102843,-0.01390696658378696,-0.011319616005129077,0.0027806740979593875,0.07982542518998939,0.052699508239777135,-0.13027663027598224,-0.009306890219718908,01
27,3,somatosensory,-0.13476372201175232,0.0981728576547377,-0.03713494142809349,0.05681658429003324,-0.08583695690783791,-0.035518385727842945,-0.03603443742530275,0.12923007372064502,0.1764634996475577,-0.09560099227435948,-0.10223702292926323,0.018484981737162686,0.029484593928136564,0.04110323111637847,0.1716653606673682,-0.1964573294407562,01
28,4,somatosensory,0.10003122091230504,-0.04275414462601238,0.00800606931109527,-0.0729275430496246,0.025243208401691367,-0.15197482212162294,0.08910128627767143,0.03675455435141901,-0.13772011020177227,0.16641984217057798,0.05465536006478737,-0.051020076597783175,-0.0004655773695455747,0.05623567557879317,-0.1573107910059685,0.0801393950308151,01
29,5,somatosensory,0.06778711881477324,-0.09019628319144213,0.17881890536838824,-0.17326747679204368,-0.08705662611215514,-0.027349106422511968,-0.02810953061235381,0.16269090463324887,0.2002573901821713,0.01265838684265342,-0.3095610146707337,0.04720842662405055,-0.2511463552155806,0.13849812646722748,0.142205465552452,0.03386967566127603,01
0,1,premotor,-0.07701579238389238,-0.04443347189563754,0.15512920337736893,-0.027107470455377945,0.022260830557647868,-0.03836714347977409,-0.058004755944568186,0.06428395219924839,0.0991570356023164,0.12452439776937856,-0.11639883543110545,-0.10599265571989394,-0.05547518317177033,-0.05240002034419946,0.035818084126634175,0.07435023590712625,02
1,2,premotor,0.1691477667768926,-0.04423995898416276,-0.05018062876690502,-0.1154970571479258,-0.048476581377902124,0.08442298320767291,-0.1316609585853603,0.1327498560259906,-0.09404594334897848,0.0005596386485612266,0.199865231339105,-0.10971864745383338,-0.005689132676536864,-0.06413472311604222,-0.00033377152945745364,0.06764418934038073,02
2,3,premotor,0.16519440596171925,-0.15228232115906354,0.029376257276983744,-0.06090217637185221,-0.15340740419464588,0.1264222270945549,0.0693809592210246,-0.031181757910847555,-0.14820295053333524,0.1287694542699195,-0.020206233090389374,0.05670319739085524,0.1345789615724668,-0.10239229529173813,-0.07595038719538279,0.034201775716533586,02
3,4,premotor,-0.12435945194649987,-0.18828818526212387,0.2261361714714284,0.1239864608872536,0.10427186067746486,0.11927652468490102,-0.127873910768583,-0.11507268152659415,-0.027481481796779703,-0.06180416557979587,0.1038059112359974,0.003474257432706251,0.03224721152857151,0.1170629793267721,-0.1865555386709854,0.003287299906972933,02
4,5,premotor,0.2072524175401555,-0.07479399567008035,-0.09103040296106713,-0.08081739824278751,0.03666792713243597,0.10206666803622068,-0.08386822750207996,-0.06686551980104091,-0.06575687536607165,0.0928867137242224,-0.0024527778642347998,-0.014679317077924709,-0.1614043489319115,-0.12308872333187933,0.16762324562012398,0.15490970171496393,02
5,1,motor,-0.045145152604144735,0.02355724217383424,0.05505453727468024,-0.018006634872920972,0.07614445241602326,-0.18480835943674706,-0.0809185775083543,0.14363477779613082,0.06719246117165746,0.2474647377788409,-0.08275888418377231,-0.21557296730241385,-0.11501115787521285,-0.12173861456813805,0.12934838924124034,0.12115801042213292,02
6,2,motor,0.1542535506225527,-0.136367079303236,0.035325645701187514,-0.0898671285822988,0.015710950287650915,0.1050438756576258,-0.1356774150249564,0.022288093942430986,-0.11889286954561627,0.04157626757851059,0.11905576458418818,-0.02607260672242795,-0.0415427591166585,-0.05438574690165593,0.013352097105644287,0.09170861249650032,02
7,3,motor,0.17179042288752186,-0.21416531512229545,0.08143423677092881,-0.05181416952272937,-0.17359665956954268,0.13307510440642378,0.037442770216203514,0.0040721599932672286,-0.1425673202860782,0.17225311510513036,-0.013423231919429865,-0.014562329992273191,0.16449923546689474,-0.11184111061733117,-0.0993807196017368,0.05541664880892278,02
8,4,motor,-0.11772740384822215,-0.2157981852344869,0.2233437429469865,0.15308807036284858,0.02924007921546598,0.18481292718561868,-0.08732247397804332,-0.15308466740673327,0.012662721714978576,-0.05937622735957395,0.11308409111701873,-0.04671062220725064,0.07757704543574215,0.059847775265012185,-0.2257768879799579,0.0578068689316716,02
9,5,motor,0.14251569112817822,-0.14963756533036782,0.03727514165640577,-0.024241741688944596,0.05315160557178938,0.17275486913962698,-0.11882033791506096,-0.13834636583736176,-0.11488485311976472,0.12272485661674848,-0.018746030594699658,0.00693044860353588,-0.06705060666551536,-0.1407215440823691,0.09235248967451247,0.14243661484788486,02
10,1,v1,0.05118502370995215,0.05212663691350297,-0.06569768753859058,-0.04708225227000107,0.1233025796533682,0.0012670399455618282,-0.05339199324531279,-0.10228076349088992,-0.05678118818426588,0.10139188564632216,0.014784949811014006,-0.03979384840263312,-0.1149742869740161,-0.14895409781952448,0.10060558265526924,0.18394284491144489,02
11,2,v1,0.1793584444546625,-0.0007531829061836157,-0.015246961713157875,-0.2033670345847365,-0.026179489656127982,0.19192873765392024,-0.12314559911309657,0.005999130456582837,-0.02956928466289135,-0.23886716120349094,0.2630817550083954,-0.07481312827063316,-0.1017159440067501,0.023413157270722382,-0.11518234174008347,0.2562076975916312,02
12,3,v1,0.2443164871443726,-0.04714851684279882,-0.06522258969496071,-0.1738576156306037,0.05216297039661634,-0.10135900415582368,0.17188225117212932,-0.14345569420010612,-0.15010285144041416,0.037728535807684836,0.027988588102920767,0.11000785020270804,-0.1219421441330532,0.1088162550757356,-0.1469838452063328,0.19338017141343555,02
13,4,v1,0.020815308429854372,-0.03801445578215823,0.05278104886276417,-0.030302088570339013,0.11639113127241138,0.09168554060986547,-0.10627882907177434,-0.14031360830183587,0.07923058560014205,-0.3530087742897151,0.2521554953641141,0.09178671921016446,-0.23168920415262784,0.2299722602114572,-0.1419155770078821,0.1250886001908792,02
14,5,v1,0.2358696578963789,0.12557533450775624,-0.12161562002098768,-0.2443047772465245,0.1129786475440625,0.23685422960068045,-0.14120351139917742,-0.2075967574924056,-0.07538501257116399,-0.15475699466295853,0.05353469944553814,0.1757564355423635,-0.22057503429173345,-0.1393132476017511,0.16715146451404314,0.19677223343193065,02
15,1,sup_parietal,-0.06021675856968005,0.1684251693861831,0.02572620560099369,-0.09434290462714254,0.07485492893675852,-0.15124758212955822,0.010314681324151273,0.022718858401450076,-0.0037445570133551064,0.10915222546275348,-0.10737140147312163,0.01899178242889222,-0.010485501040357635,-0.14398568470955006,0.08700689334351902,0.051558617692695714,02
16,2,sup_parietal,-0.11793373480297158,-0.26024711011954177,0.21428575208615475,0.12221958044864345,-0.10157572361218503,0.25337290418570885,-0.004846046737055429,-0.14980272159233754,0.15651991647608246,-0.01046087808603348,-0.022672656849018556,-0.12347100802486576,0.08747836873483503,-0.12064742761361592,-0.1616919575197395,0.23652211097552198,02
17,3,sup_parietal,0.22080647831101896,-0.015646009699650576,0.010358114643605431,-0.2727376433852232,-0.1063918307152382,-0.08985752072657156,0.12025360953966513,0.083323031286519,-0.13792852480551865,0.11607002478224038,-0.07471140825977415,0.13712329749494218,0.08648126651872456,0.012606785086947745,-0.09999482399720548,0.0025780397634170803,02
18,4,sup_parietal,-0.1288007695306797,-0.2276651294078109,0.12235404710798438,0.3307591158136992,0.17502649109271756,0.08508256953899057,-0.04722536079002167,-0.25651105853018824,0.17561650370703552,-0.2872953698250191,0.2735951002822428,-0.06276166950602742,-0.2308787408330961,0.3083307066036475,-0.25203739304712663,0.0697471156808133,02
19,5,sup_parietal,0.08728936231353288,-0.10434957999516556,0.09435603379354192,-0.10028644802245056,0.16508723854228896,0.07328438349767777,-0.13389345710123832,-0.11183700976761367,0.14737380194193714,-0.0039033013547489157,-0.12878336396992973,-0.03556442564134018,-0.35107397979384336,0.01614544903101409,0.1770746833640532,0.20160335056349052,02
20,1,inf_parietal,-0.09871848518741476,-0.00536359522501396,0.15929850703976106,-0.024149935688492358,0.06391594366337339,-0.09448616603448326,-0.050187163948531434,0.038307134932008664,0.17110421082253344,0.045365250883568436,-0.23197928845437596,-0.034627198901365445,-0.13891744734495912,0.0519531758240072,0.130022647513692,0.018624270295668204,02
21,2,inf_parietal,0.19470828020343506,-0.1650745061095903,-0.016445288347702945,-0.07379836061872344,0.04477293451079279,0.37564712972132375,-0.3767115411938421,0.021084709594556845,-0.16241497697878418,-0.2759104779856596,0.3415295773162011,0.07730814489013375,-0.04688172849332938,-0.03292455995574998,0.11409476978481453,-0.04211549115139422,02
22,3,inf_parietal,0.09972263585568568,0.018355559729637684,0.011006168053557627,-0.1381786014896119,0.055262461470670335,-0.07828889337399839,0.07855416381221005,-0.04850941339679842,-0.049771572248293205,0.03675235265378578,-0.08377022399810574,0.09257498583169316,-0.10921464982055318,0.041280074952045866,-0.0213129324369648,0.09335655624164617,02
23,4,inf_parietal,-0.2260432232899608,-0.08134414565255804,0.16465545147947405,0.18096625352319884,0.2001862283070052,0.09663451920967188,-0.11497006444542712,-0.21308168862173296,0.0771617523148638,-0.225584493825456,0.15061939870470015,0.05045029791941842,-0.08898958004514987,0.21686020336301426,-0.2161737828565781,0.02505204810782661,02
24,5,inf_parietal,0.27633729338925755,0.09380567581016322,-0.13075958066613744,-0.26443702383969103,0.005844713436189546,0.16163273472240658,-0.10244146959089122,-0.046742245169144235,0.09306394232648184,-0.17425617583473368,0.009984814449121296,0.03589010108050364,-0.3341608909165571,-0.021253705275886662,0.17917845657135387,0.22015400430497367,02
25,1,somatosensory,-0.022506851172824627,0.08837467327298519,-0.05946989409706443,0.013722696501384322,0.06875406335805365,-0.1835820829709829,0.012542064907387712,0.05082550180606403,0.02527401006289649,0.1612613187259589,-0.23026027928620416,0.06697187821883989,-0.07734583448093175,-0.08135522477611892,0.30266620334727146,-0.1375780398816269,02
26,2,somatosensory,0.011557837963262079,-0.08250649730509396,0.05016929539391626,0.0032310463286715435,0.023945256519146342,0.15397302829578233,-0.2276627309572367,0.11007189946043493,-0.10792610077842783,0.05046638511519432,0.2519297241876085,-0.2411638281772653,0.07648143436436469,-0.1739092435522867,-0.03181408755502363,0.11975827123663085,02
27,3,somatosensory,0.09456311974341287,-0.2163071929534024,0.0915926978747966,0.05066091828540674,-0.1188534201267994,0.10782900042994042,0.10430809225341243,-0.12046345934327553,-0.04654536838074511,0.07349752313525665,0.037584567879095775,-0.08327784329362231,0.08755835795690653,0.00013076777316252394,-0.21787236093178905,0.1583902837697127,02
28,4,somatosensory,-0.32380024714696704,-0.238436810982142,0.3494969400285293,0.2771584681892817,0.2055754067507452,0.21937642957453085,-0.2670312971659885,-0.2149204071387142,0.07582664485695997,-0.22989545529174066,0.09447621828365374,0.10958993513574884,0.02864519849665145,0.1620502921584165,-0.1127921900959343,-0.11472322501759705,02
29,5,somatosensory,0.4323289173337245,-0.20882210444136948,-0.1402187001932545,-0.19714097759697424,0.012278987443854087,0.0398386014093665,-0.04816889185197666,-0.0139698236795846,-0.1347995510475522,0.1974261653520079,0.018160769470894757,-0.056012785609647384,-0.3383139256215607,-0.036304671976497616,0.18250298073672594,0.3003751961056419,02
0,1,premotor,-0.019067970459229026,0.0006347743949299008,-0.0959525632958281,0.1307116349754934,0.05965947479377179,0.015789564913917663,-0.05658829940799232,-0.02012119126665424,-0.09384000517775387,0.11891342786867362,0.058994762733112036,-0.0927618516261304,0.06374231020950819,-0.1472601792148193,0.10564292234718307,-0.03037589830280158,03
1,2,premotor,0.09710674177804936,0.027440437473358257,-0.09320524778221312,-0.05212495279474928,-0.06866036166912871,0.04551709139721405,0.06513463229708841,-0.022913881354136245,-0.0883854681130204,-0.0574456847044829,0.06936393233640753,0.09248011244467064,0.054378480991004334,-0.023769590532311112,-0.03734146182550116,-0.006901804077139754,03
2,3,premotor,-0.017422134729620713,0.1012822496640057,0.08988824926810847,-0.15198296295885189,-0.13307066876274107,-0.021187778754385246,0.08154413634168645,0.08313855552198203,0.04604951476876251,-0.10486832970044913,-0.07374634468676522,0.10888556197500217,0.09744442760309333,0.0028989203665932147,-0.10088076205243006,-0.011092966291755423,03
3,4,premotor,0.09623306276970647,-0.11492920647427254,0.09527769135394014,-0.09045116098718113,-0.042748763662519326,0.17203777770779036,-0.13878237380502426,0.03651388486228365,-0.038085071797875,0.005562253382925361,-0.14034820588909813,0.1813128767756504,-0.004415461614857112,-0.09395054064481448,0.2054792175348219,-0.13314767884643558,03
4,5,premotor,0.14265607476428982,0.040291574212690834,-0.0946875493747879,-0.1127677558562008,0.15713653047746545,-0.1399944713243597,-0.07324681846718348,0.03362548383909293,-0.2560817001651093,0.0255314318428269,0.1669783864039432,0.10492528454149908,-0.013400152912993629,0.05540474307617063,-0.014316734556494974,-0.026596611115605292,03
5,1,motor,-0.0021570251935215026,0.08819615627482089,-0.07435461177995724,-0.007851424426192844,0.06925631796879853,0.028669987454951813,-0.05343085550770674,-0.054465176846336484,-0.06297846842133993,0.023010181816423586,0.02429641499792912,0.02390377082775564,-0.00013872279935988295,-0.14193328430099486,0.10313116030241172,0.03619642538188872,03
6,2,motor,0.24966228489559156,0.06551142078047804,-0.11309525357720572,-0.2308770815211001,-0.04623495779002792,0.007363804577300577,0.08579723752094953,-0.030503861533703627,-0.164273350129587,-0.07233390914596204,0.04043050090285372,0.20638905663695492,-0.07180808912534234,-0.012967052665742086,-0.004517677592326757,0.09385952891366947,03
7,3,motor,-0.02373154728383842,0.057754767772433976,0.10457302711600697,-0.12447131146941423,-0.09820045046828227,-0.041525680877042656,0.07801505945229215,0.07133974630480758,0.09236891070340056,-0.08323812820468221,-0.12077330893111166,0.0842936970015677,0.030305160549080317,0.042148272928882964,-0.06845735054177249,-0.004135657605209205,03
8,4,motor,0.1108479853680514,-0.024148465912225282,0.07057763852824908,-0.1645836170766342,-0.09109110180786892,0.29067740313018153,-0.3331681441198901,0.18870970374474666,-0.06358378413935901,-0.03974257447969525,-0.05775056517722661,0.16526635621985622,0.06473814145367499,-0.27096537919078395,0.3697924076819121,-0.22358278484176866,03
9,5,motor,0.1584869198698304,0.09052471011991407,-0.015090694275239413,-0.26843120259343,0.14253113098768494,-0.2113729714321952,-0.00788548156106467,0.05210142697401398,-0.2656581030192946,0.10733374378541824,0.0012990018182582536,0.2079236050111581,-0.006776686959870798,-0.005938322307234335,0.01959001925620746,-0.0040817936109574715,03
10,1,v1,0.3351864274992803,0.13919154912075238,-0.07321399439653165,-0.3904838883081657,-0.019856148133756826,0.215028467394734,0.0761532400239957,-0.19887116241915914,-0.2187575479346416,-0.29700131629787274,0.09921491441690657,0.3649830683163936,-0.16086761020786952,-0.11130393760708644,-0.08979920466164859,0.32076835673956905,03
11,2,v1,0.41266736901002415,0.1986847722360908,-0.3311896973249073,-0.32374254838509564,-0.050671413786461804,0.10184480507691976,0.09887842111201024,-0.11097885595015483,-0.27568273689317113,-0.15661663489595154,0.14389764030684085,0.306025977304671,-0.1517338959792017,-0.1726941981032744,0.13599976969600014,0.18247044948458152,03
12,3,v1,0.32982658134458936,0.18219587208749646,0.0047941103777181145,-0.4240310219578807,0.018326030340649828,0.060489420436037014,0.07474389423685784,-0.11230356621283838,-0.32628155059921005,-0.21337982652396514,0.05565885674301135,0.3963828972314872,-0.11499040827189128,-0.07945614082714593,-0.10448805552843417,0.2349371237244974,03
13,4,v1,0.01965884681464529,-0.09143414468993666,0.1739570689543788,-0.10615319740675476,-0.01810521559316937,0.3795798879821641,-0.0067235905339076505,-0.3423244651860484,-0.04249087231047345,0.09719813394144099,-0.1903563569719365,0.14021564396002967,0.044395956990033625,-0.3885765314173108,0.027419008707624933,0.3035663941198701,03
14,5,v1,0.2669852715411707,0.007392686852853641,0.08674156307352182,-0.38108582852740014,0.061937087102255615,0.09898914538709544,0.07304014559185908,-0.22017139620553725,-0.2909692088463719,-0.12907594953012194,0.04055538220749276,0.40982784443021386,-0.0603145212565451,0.024198014779169708,-0.2053587411302131,0.2195536219080232,03
15,1,sup_parietal,0.11457690539636267,-0.031004266047338767,-0.19080229130872825,0.07738055829713,0.04992656323356659,0.07219285694119279,-0.1763605522332673,0.048328564895910815,-0.112737595164626,-0.02603402843474456,0.24373809234403085,-0.08042512253503907,-0.0627111799044581,-0.01394393775154415,0.14419801549371275,-0.05359879995782642,03
16,2,sup_parietal,0.4699990536597535,0.16774729493121454,-0.3729070011418605,-0.4099262132988195,-0.11224324355787328,-0.07232747622013877,0.0806031757473938,0.1312715878133916,-0.4405402747334284,0.018720513517097543,0.1658093168862229,0.396027876403304,-0.010478406379141835,-0.15558908783216635,0.21602687276104388,-0.04249138853629617,03
17,3,sup_parietal,0.19721099444056767,0.06444029710194135,-0.044302275081401575,-0.1984375431203132,-0.13867565824276926,0.004038502104317804,0.02635344122948674,0.1108035767074685,-0.16330492183673467,0.007708040905270358,-0.018769363432962653,0.16416260326053989,0.010706860931547813,-0.07059802955942343,0.038162124340414966,0.008518199337650908,03
18,4,sup_parietal,0.0003282391810823654,-0.2596662585640372,0.13905320530623805,0.059536613722478614,-0.24919827526501295,0.1711515553947122,0.13165611533497762,-0.03763131461529825,0.045907874688437184,0.29327913650510984,-0.23361490718668004,-0.030668210849374163,0.2238292505234688,-0.2507896357717766,-0.016618388964959797,0.003936326595097869,03
19,5,sup_parietal,0.3614418775095112,0.08126498785086655,0.003418363794980728,-0.5321387227878599,0.3101127385074865,-0.2440228538562437,-0.1058265148333534,-0.06038639148999049,-0.3806125056554014,-0.0007628663491919211,0.027211010427083352,0.4521360265376009,-0.3397655644769823,0.15576203516515846,0.07562539424177457,0.20838691044112795,03
20,1,inf_parietal,0.06465516521122586,-0.1697822702659595,0.07954887234556238,0.038547728779285084,0.01476500571201955,0.08070614120590441,-0.1458492298252277,0.03531070792960895,-0.08408611374605365,0.12124803591071995,0.05165959457014993,-0.08991608088052855,-0.003391311549416593,-0.024641705127312518,0.021529152511172555,0.010059054211917192,03
21,2,inf_parietal,0.15028506067240355,0.16007795475141073,-0.14544581497603282,-0.19405120247174595,-0.13760530651121772,0.0317686465308371,0.05751009894001155,0.09551711867974433,-0.136453934342393,-0.08414513476028472,0.1433249182930402,0.11252475040526576,0.10514583928812167,-0.11712632490226027,-0.037905511658351536,0.0015713820136233206,03
22,3,inf_parietal,0.017852444970658923,0.13899864841392826,0.2051774416955926,-0.32006566435613104,-0.10717911149394953,-0.058041282058920375,0.09946623913534723,0.07329715202507142,-0.1199659541177772,0.027650961602587912,-0.07904517381558014,0.18186902529948887,0.14091032921025773,-0.11461970790909112,-0.22325801791888308,0.14267576913117214,03
23,4,inf_parietal,-0.03981669882644316,-0.08651032272201753,0.1499385812931993,-0.06443723501930057,0.046592220691228335,0.1746354471124926,-0.1892003920903691,0.017056717522935458,0.11277210085995605,0.11317965569436887,-0.2298511939354333,0.06435722177492928,-0.11812690593886226,-0.18933550919644526,0.25801282992089625,-0.016382407838417615,03
