,Participants,Masks,Rotate Direction,Straight Direction,Correlation
628,07,sup_parietal,207,153,-0.016118195428368627
629,07,sup_parietal,207,207,-0.022675421285979082
630,07,sup_parietal,207,45,0.06362401074149555
631,07,sup_parietal,207,99,-0.01349294408008207
632,07,sup_parietal,45,153,0.08207464346235707
633,07,sup_parietal,45,207,-0.10953685887321474
634,07,sup_parietal,45,45,-0.013462142980403137
635,07,sup_parietal,45,99,0.004273553819769307
636,07,sup_parietal,99,153,-0.035164813334337915
637,07,sup_parietal,99,207,0.06874517149758166
638,07,sup_parietal,99,45,-0.048798950524779075
639,07,sup_parietal,99,99,0.02066863602559727
640,07,inf_parietal,153,153,0.06972672373986964
641,07,inf_parietal,153,207,0.021348479756071466
642,07,inf_parietal,153,45,-0.061361790512118056
643,07,inf_parietal,153,99,-0.03759746699402302
644,07,inf_parietal,207,153,-0.042883130943670036
645,07,inf_parietal,207,207,-0.021537077275087975
646,07,inf_parietal,207,45,0.038341573764333586
647,07,inf_parietal,207,99,0.012913096610014323
648,07,inf_parietal,45,153,-0.06539712701092276
649,07,inf_parietal,45,207,0.03246317467695454
650,07,inf_parietal,45,45,-0.04083938641186986
651,07,inf_parietal,45,99,0.0631667320846935
652,07,inf_parietal,99,153,0.020670883640124108
653,07,inf_parietal,99,207,-0.011793632431831583
654,07,inf_parietal,99,45,0.0471694402213831
655,07,inf_parietal,99,99,-0.035638607612576756
656,07,v5,153,153,0.0693411254794836
657,07,v5,153,207,0.03155373958264995
658,07,v5,153,45,0.03170059355593965
659,07,v5,153,99,-0.09458670070176434
660,07,v5,207,153,-0.01688882575148258
661,07,v5,207,207,0.11496204811172588
662,07,v5,207,45,-0.05446776868674878
663,07,v5,207,99,-0.07758187651163481
664,07,v5,45,153,-0.03981806978148606
665,07,v5,45,207,0.008057172338260116
666,07,v5,45,45,-0.024920448461685226
667,07,v5,45,99,0.034456266666693144
668,07,v5,99,153,-0.06736972129099592
669,07,v5,99,207,-0.07275165780272762
670,07,v5,99,45,0.06537552574268088
671,07,v5,99,99,0.1023527127077233
672,08,premotor,153,153,-0.0028368192734169895
673,08,premotor,153,207,0.008766728101903959
674,08,premotor,153,45,-0.037571756971430025
675,08,premotor,153,99,0.02323734366519508
676,08,premotor,207,153,8.140607200757613e-05
677,08,premotor,207,207,0.007357112684561518
678,08,premotor,207,45,0.04594933348202211
679,08,premotor,207,99,-0.06850629825421295
680,08,premotor,45,153,0.015817496354451226
681,08,premotor,45,207,-0.04449976171632838
682,08,premotor,45,45,0.026946786615340914
683,08,premotor,45,99,0.03622980590928049
684,08,premotor,99,153,-0.014091759617008065
685,08,premotor,99,207,0.02980721756644827
686,08,premotor,99,45,-0.03801466689136225
687,08,premotor,99,99,0.016719418126695508
688,08,motor,153,153,-0.027526526900920337
689,08,motor,153,207,0.04456087080051453
690,08,motor,153,45,0.004646422520081354
691,08,motor,153,99,-0.04039591496888429
692,08,motor,207,153,0.034620221587156816
693,08,motor,207,207,-0.0523914028693403
694,08,motor,207,45,0.024300420157256385
695,08,motor,207,99,-0.001145757482734544
696,08,motor,45,153,0.0020538677388525963
697,08,motor,45,207,-0.0016942654462252316
698,08,motor,45,45,0.015505359248294161
699,08,motor,45,99,0.016628024047965824
700,08,motor,99,153,-0.01788470134976175
701,08,motor,99,207,0.017313705107050038
702,08,motor,99,45,0.009731852136676102
703,08,motor,99,99,-0.013327879582092288
704,08,v1,153,153,7.419916694488462e-05
705,08,v1,153,207,-0.0041020439857269355
706,08,v1,153,45,0.019510073360544618
707,08,v1,153,99,-0.030709631590491535
708,08,v1,207,153,-0.036615397717426335
709,08,v1,207,207,-0.020233454598380086
710,08,v1,207,45,0.02620651638898438
711,08,v1,207,99,0.010552215914973764
712,08,v1,45,153,0.05227832244640146
713,08,v1,45,207,-0.030944051105255672
714,08,v1,45,45,-0.020898602084985937
715,08,v1,45,99,0.028022280365341292
716,08,v1,99,153,0.005492316790355554
717,08,v1,99,207,0.05248394269444734
718,08,v1,99,45,-0.03207244341115285
719,08,v1,99,99,-0.01588156273329466
720,08,sup_parietal,153,153,0.030260423872101316
721,08,sup_parietal,153,207,-0.018958294044832926
722,08,sup_parietal,153,45,-0.024998883358053003
723,08,sup_parietal,153,99,0.0036792208126554815
724,08,sup_parietal,207,153,-0.06224459718179834
725,08,sup_parietal,207,207,0.008008489550874357
726,08,sup_parietal,207,45,-0.005668079460495468
727,08,sup_parietal,207,99,0.03995168514646828
728,08,sup_parietal,45,153,0.06479651371626644
729,08,sup_parietal,45,207,-0.023794463251237533
730,08,sup_parietal,45,45,0.041147932879642704
731,08,sup_parietal,45,99,-0.061484618828807194
732,08,sup_parietal,99,153,-0.03808823514094169
733,08,sup_parietal,99,207,0.02792626579311597
734,08,sup_parietal,99,45,-0.014569533778250009
735,08,sup_parietal,99,99,0.028572079668237098
736,08,inf_parietal,153,153,-0.01648963784164341
737,08,inf_parietal,153,207,0.044388966373233515
738,08,inf_parietal,153,45,-0.10446579715141545
739,08,inf_parietal,153,99,0.07113252867908539
740,08,inf_parietal,207,153,0.04196751143694362
741,08,inf_parietal,207,207,-0.08093981433589723
742,08,inf_parietal,207,45,0.08335652902891985
743,08,inf_parietal,207,99,-0.0487783238030992
744,08,inf_parietal,45,153,0.02738621264678811
745,08,inf_parietal,45,207,-0.080815678365178
746,08,inf_parietal,45,45,0.04453566169662821
747,08,inf_parietal,45,99,0.02534458863228501
748,08,inf_parietal,99,153,-0.03962793094526919
749,08,inf_parietal,99,207,0.0636236090312992
750,08,inf_parietal,99,45,-0.005074294060893009
751,08,inf_parietal,99,99,-0.02519971623518106
752,08,v5,153,153,-0.09288526739671718
753,08,v5,153,207,-0.04969886195249215
754,08,v5,153,45,0.03757828515085254
755,08,v5,153,99,0.05871213046727853
756,08,v5,207,153,0.10852714310623651
757,08,v5,207,207,0.024290868345857072
758,08,v5,207,45,-0.06555300424639511
759,08,v5,207,99,-0.07247326152241207
760,08,v5,45,153,0.15655446912094984
761,08,v5,45,207,-0.010983210348161028
762,08,v5,45,45,0.014528817302069522
763,08,v5,45,99,-0.07401899595422365
764,08,v5,99,153,-0.16214944168027784
765,08,v5,99,207,0.08269214571716571
766,08,v5,99,45,-0.04500361182702233
767,08,v5,99,99,0.08898595408052401
768,09,premotor,153,153,0.014986683636226617
769,09,premotor,153,207,0.011471612820018465
770,09,premotor,153,45,-0.022826857109670175
771,09,premotor,153,99,0.000346686036231828
772,09,premotor,207,153,-0.041805959679141955
773,09,premotor,207,207,-0.01849824831090618
774,09,premotor,207,45,0.06720513194451914
775,09,premotor,207,99,-0.017743859233684576
776,09,premotor,45,153,0.03470508044574284
777,09,premotor,45,207,0.02386434830116287
778,09,premotor,45,45,-0.03401155805782711
779,09,premotor,45,99,-0.014202619012064831
780,09,premotor,99,153,0.005321652458240459
781,09,premotor,99,207,-0.028746414759658688
782,09,premotor,99,45,-0.011219938211595481
783,09,premotor,99,99,0.033171687915808316
784,09,motor,153,153,0.03166841250650275
785,09,motor,153,207,-0.0017967921370641883
786,09,motor,153,45,-0.01902517012640625
787,09,motor,153,99,-0.013408481840346096
788,09,motor,207,153,0.0002880499342009478
789,09,motor,207,207,0.016851956568648657
790,09,motor,207,45,0.04991796735692957
791,09,motor,207,99,-0.06525329526031823
792,09,motor,45,153,-0.042077556673867214
793,09,motor,45,207,-0.008094721085873557
794,09,motor,45,45,0.005670483861852423
795,09,motor,45,99,0.046694624881611455
796,09,motor,99,153,0.023794538410141817
797,09,motor,99,207,-0.0018124559896367954
798,09,motor,99,45,-0.03401230417675458
799,09,motor,99,99,0.010787628060728487
800,09,v1,153,153,-0.04713455466031446
801,09,v1,153,207,0.051215778499501693
802,09,v1,153,45,-0.022965273734190352
803,09,v1,153,99,0.021494227955192742
804,09,v1,207,153,0.04042449499635606
805,09,v1,207,207,0.00036761556871502815
806,09,v1,207,45,-0.021674801760514714
807,09,v1,207,99,-0.023265971464105667
808,09,v1,45,153,-0.022829905973521095
809,09,v1,45,207,0.007661756175648328
810,09,v1,45,45,0.016509786423243855
811,09,v1,45,99,-0.0013804554058160579
812,09,v1,99,153,0.01548042247972297
813,09,v1,99,207,-0.06455983765314031
814,09,v1,99,45,0.04642138009857079
815,09,v1,99,99,0.003547232282313944
816,09,sup_parietal,153,153,0.012035373320295096
817,09,sup_parietal,153,207,0.049290504792850826
818,09,sup_parietal,153,45,-0.0840052265708808
819,09,sup_parietal,153,99,0.003552165939267925
820,09,sup_parietal,207,153,-0.030176897884193185
821,09,sup_parietal,207,207,-0.009462187522933194
822,09,sup_parietal,207,45,0.08343136893136775
823,09,sup_parietal,207,99,4.490705018480451e-05
824,09,sup_parietal,45,153,0.04133225900282855
825,09,sup_parietal,45,207,-0.019827480310167955
826,09,sup_parietal,45,45,-0.05142935642317631
827,09,sup_parietal,45,99,-0.008824573151192578
828,09,sup_parietal,99,153,-0.036737555850688566
829,09,sup_parietal,99,207,-0.0070377245430895685
830,09,sup_parietal,99,45,0.055698207113029974
831,09,sup_parietal,99,99,0.0065924516229064
832,09,inf_parietal,153,153,-0.04566161909050656
833,09,inf_parietal,153,207,-0.03652463950966532
834,09,inf_parietal,153,45,0.03453555489019631
835,09,inf_parietal,153,99,0.03284180337048621
836,09,inf_parietal,207,153,0.02490160447798052
837,09,inf_parietal,207,207,0.006569186485437993
838,09,inf_parietal,207,45,0.04033214722633435
839,09,inf_parietal,207,99,-0.07846017345673392
840,09,inf_parietal,45,153,0.04176225549428438
841,09,inf_parietal,45,207,0.025950203043282237
842,09,inf_parietal,45,45,-0.052765501841077395
843,09,inf_parietal,45,99,-0.026557350903755546
844,09,inf_parietal,99,153,-0.03887096322483602
845,09,inf_parietal,99,207,-0.03418559522281665
846,09,inf_parietal,99,45,-0.019910727207219835
847,09,inf_parietal,99,99,0.11682549294879406
848,09,v5,153,153,0.046049023625116876
849,09,v5,153,207,0.04999439885121424
850,09,v5,153,45,-0.039520442480869264
851,09,v5,153,99,-0.0676920501780608
852,09,v5,207,153,-0.09375165394342552
853,09,v5,207,207,0.059305742639770544
854,09,v5,207,45,0.1606557259075354
855,09,v5,207,99,-0.10190145766856559
856,09,v5,45,153,0.09488682346586896
857,09,v5,45,207,-0.08951604888383598
858,09,v5,45,45,-0.11256603672337664
859,09,v5,45,99,0.07596680976874709
860,09,v5,99,153,-0.012168380602123026
861,09,v5,99,207,-0.010634193743218123
862,09,v5,99,45,-0.02850447242721665
863,09,v5,99,99,0.0671669279811374
864,11,premotor,153,153,0.03916467296619637
865,11,premotor,153,207,-0.009126880654468001
866,11,premotor,153,45,-0.02912504124831582
867,11,premotor,153,99,-0.005495828949002539
868,11,premotor,207,153,-0.03613076239436637
869,11,premotor,207,207,0.020091922585774632
870,11,premotor,207,45,0.07286914223457079
871,11,premotor,207,99,-0.04957603218455013
872,11,premotor,45,153,0.004226853653470992
873,11,premotor,45,207,-0.016982669035784458
874,11,premotor,45,45,-0.009985592411073496
875,11,premotor,45,99,0.023837019513440832
876,11,premotor,99,153,-0.008915094673640392
877,11,premotor,99,207,0.001933449927793287
878,11,premotor,99,45,-0.03615203826933096
879,11,premotor,99,99,0.038331022945696853
880,11,motor,153,153,0.0335774110270871
881,11,motor,153,207,0.017240280277461523
882,11,motor,153,45,-0.07088361429981481
883,11,motor,153,99,0.009443695429556365
884,11,motor,207,153,-0.0464103095194763
885,11,motor,207,207,-0.035984579803490596
886,11,motor,207,45,0.06018034210912101
887,11,motor,207,99,0.03394769344312856
888,11,motor,45,153,0.006931357585461305
889,11,motor,45,207,-0.017454364030420347
890,11,motor,45,45,0.013242685837877606
891,11,motor,45,99,-0.0007698334477080062
892,11,motor,99,153,0.007938542234791518
893,11,motor,99,207,0.05143628656099593
894,11,motor,99,45,-0.035363137936515396
895,11,motor,99,99,-0.020764382963572203
896,11,v1,153,153,-0.0018622371468276187
897,11,v1,153,207,0.019742989125112586
898,11,v1,153,45,-0.028287743497261608
899,11,v1,153,99,-0.005434515605800261
900,11,v1,207,153,-0.06845439391887102
901,11,v1,207,207,-0.02944462640931908
902,11,v1,207,45,0.08061527960119572
903,11,v1,207,99,0.01678051533573781
904,11,v1,45,153,0.028974474091140366
905,11,v1,45,207,0.002172757218955156
906,11,v1,45,45,-0.05765054455193207
907,11,v1,45,99,0.03184239479282098
908,11,v1,99,153,0.041501043586138334
909,11,v1,99,207,0.010700125352685299
910,11,v1,99,45,0.008370566301291252
911,11,v1,99,99,-0.053068103828315144
912,11,sup_parietal,153,153,-0.02386620209970479
913,11,sup_parietal,153,207,0.049849493746360746
914,11,sup_parietal,153,45,0.014556293875780175
915,11,sup_parietal,153,99,-0.004952863160321234
916,11,sup_parietal,207,153,-0.08357887220942112
917,11,sup_parietal,207,207,0.01077264970907783
918,11,sup_parietal,207,45,0.1415539591704817
919,11,sup_parietal,207,99,-0.06870224825378948
920,11,sup_parietal,45,153,0.058468945050282266
921,11,sup_parietal,45,207,-0.06094396617275904
922,11,sup_parietal,45,45,-0.05813569717318736
923,11,sup_parietal,45,99,0.06071195071985117
924,11,sup_parietal,99,153,0.06562283488340709
925,11,sup_parietal,99,207,-0.03538889411670105
926,11,sup_parietal,99,45,-0.11721284640253743
927,11,sup_parietal,99,99,0.0481671517412174
928,11,inf_parietal,153,153,0.0038126162298075666
929,11,inf_parietal,153,207,-0.029769593300132277
930,11,inf_parietal,153,45,0.03275603711985356
931,11,inf_parietal,153,99,-0.02822971100507859
932,11,inf_parietal,207,153,-0.007090153897783784
933,11,inf_parietal,207,207,-0.008745000467144742
934,11,inf_parietal,207,45,0.08404266644353764
935,11,inf_parietal,207,99,-0.04669492801751392
936,11,inf_parietal,45,153,-0.009321882971162671
937,11,inf_parietal,45,207,-0.014131443994751084
938,11,inf_parietal,45,45,0.02475561338453628
939,11,inf_parietal,45,99,-0.014277122551474907
940,11,inf_parietal,99,153,0.006244595494018129
941,11,inf_parietal,99,207,0.03789141526733484
942,11,inf_parietal,99,45,-0.13007349555864503
943,11,inf_parietal,99,99,0.09119684838336724
944,11,v5,153,153,-0.12262929391477123
945,11,v5,153,207,0.1162045860435783
946,11,v5,153,45,0.024624051761703264
947,11,v5,153,99,-0.0829795621324973
948,11,v5,207,153,-0.03381284728238078
949,11,v5,207,207,0.0011536355892123491
950,11,v5,207,45,0.006452525345015968
951,11,v5,207,99,-0.004997706219866893
952,11,v5,45,153,0.1861504320005454
953,11,v5,45,207,-0.02484818498833672
954,11,v5,45,45,-0.1030840982973226
955,11,v5,45,99,-0.001695644279166797
956,11,v5,99,153,-0.02437810872228586
957,11,v5,99,207,-0.06219177161663694
958,11,v5,99,45,0.04398037720054147
959,11,v5,99,99,0.07684340814301274
960,12,premotor,153,153,0.04362695795600408
961,12,premotor,153,207,-0.0064819507743257235
962,12,premotor,153,45,-0.010852469394755508
963,12,premotor,153,99,-0.024743165882314157
964,12,premotor,207,153,-0.0271246985212912
965,12,premotor,207,207,0.0374932893792171
966,12,premotor,207,45,0.03530650070213255
967,12,premotor,207,99,-0.028646224059376585
968,12,premotor,45,153,-0.013433272755473222
969,12,premotor,45,207,-0.04062790624148811
970,12,premotor,45,45,-0.015947213357192958
971,12,premotor,45,99,0.055586798962746535
972,12,premotor,99,153,-0.0006589844566871521
973,12,premotor,99,207,0.019632621065818714
974,12,premotor,99,45,-0.012067299507571516
975,12,premotor,99,99,-0.006889458695028272
976,12,motor,153,153,-0.0012547630520802766
977,12,motor,153,207,0.021078123698588552
978,12,motor,153,45,-0.0011704079856031356
979,12,motor,153,99,-0.014131247053380204
980,12,motor,207,153,-0.03190052436046901
981,12,motor,207,207,0.03429101586520607
982,12,motor,207,45,0.027518855930287522
983,12,motor,207,99,-0.041256716732261944
984,12,motor,45,153,0.059701492534301
985,12,motor,45,207,-0.08120842077332477
986,12,motor,45,45,-0.024275268300871282
987,12,motor,45,99,0.04080405312914096
988,12,motor,99,153,-0.037978999454561846
989,12,motor,99,207,0.022629100043463503
990,12,motor,99,45,-0.0014712186685465912
991,12,motor,99,99,0.024981912753814294
992,12,v1,153,153,-0.05853169880046136
993,12,v1,153,207,0.07703625010670548
994,12,v1,153,45,0.042641280461713144
995,12,v1,153,99,-0.04988366817977697
996,12,v1,207,153,-0.03706206958045347
997,12,v1,207,207,-0.12500252046696192
998,12,v1,207,45,0.1495525165043711
999,12,v1,207,99,0.003766800246626574
1000,12,v1,45,153,0.06836607590402605
1001,12,v1,45,207,-0.046350858158868816
1002,12,v1,45,45,-0.09351581788506187
1003,12,v1,45,99,0.08283833750265757
1004,12,v1,99,153,0.01492555057442686
1005,12,v1,99,207,0.09301488410254487
1006,12,v1,99,45,-0.06245962005386883
1007,12,v1,99,99,-0.06217487136471292
1008,12,sup_parietal,153,153,-0.01419316787919371
1009,12,sup_parietal,153,207,0.004504766632471836
1010,12,sup_parietal,153,45,0.044888246197184185
1011,12,sup_parietal,153,99,-0.052798128873477956
1012,12,sup_parietal,207,153,-0.006859220919522037
1013,12,sup_parietal,207,207,0.023750404253277835
1014,12,sup_parietal,207,45,0.007693837452570301
1015,12,sup_parietal,207,99,0.004629439809292738
1016,12,sup_parietal,45,153,0.048169852527616436
1017,12,sup_parietal,45,207,-0.03499385887544139
1018,12,sup_parietal,45,45,-0.009689971547120892
1019,12,sup_parietal,45,99,-0.007330499828370187
1020,12,sup_parietal,99,153,0.013790395603249126
1021,12,sup_parietal,99,207,0.00876845705565553
1022,12,sup_parietal,99,45,-0.052437851240511
1023,12,sup_parietal,99,99,0.014645609982581461
1024,12,inf_parietal,153,153,0.013006478002079658
1025,12,inf_parietal,153,207,-0.022428565923115665
1026,12,inf_parietal,153,45,0.04442458100815065
1027,12,inf_parietal,153,99,-0.026725626658649523
1028,12,inf_parietal,207,153,-0.040668839885000724
1029,12,inf_parietal,207,207,0.014574699925266213
1030,12,inf_parietal,207,45,0.024958234673725446
1031,12,inf_parietal,207,99,-0.010760511299669071
1032,12,inf_parietal,45,153,0.024374356562587622
1033,12,inf_parietal,45,207,-0.0590133850712746
1034,12,inf_parietal,45,45,-0.05216754189555288
1035,12,inf_parietal,45,99,0.07840775301143225
1036,12,inf_parietal,99,153,-0.0035945798588012112
1037,12,inf_parietal,99,207,0.06311568063663706
1038,12,inf_parietal,99,45,-0.012812855761930406
1039,12,inf_parietal,99,99,-0.04130644344376472
1040,12,v5,153,153,0.0189451933584145
1041,12,v5,153,207,0.14612724161198054
1042,12,v5,153,45,0.010927981290781926
1043,12,v5,153,99,-0.15415134149398863
1044,12,v5,207,153,0.034283117980642104
1045,12,v5,207,207,-0.018944646737944597
1046,12,v5,207,45,-0.1297869014960286
1047,12,v5,207,99,0.05126007520180898
1048,12,v5,45,153,0.06940759540775407
1049,12,v5,45,207,-0.024656286241059963
1050,12,v5,45,45,-0.0012516049131313309
1051,12,v5,45,99,-0.035809211928476074
1052,12,v5,99,153,0.002982682746639362
1053,12,v5,99,207,-0.13259610497185811
1054,12,v5,99,45,0.052946281429719695
1055,12,v5,99,99,0.11346552053247
1056,13,premotor,153,153,-0.01212969455358113
1057,13,premotor,153,207,-0.010616599126379963
1058,13,premotor,153,45,0.021602523029856
1059,13,premotor,153,99,0.015213995731343658
1060,13,premotor,207,153,-0.009182749198237255
1061,13,premotor,207,207,-0.04809194596854922
1062,13,premotor,207,45,0.031088543833585877
1063,13,premotor,207,99,0.02402569197575921
1064,13,premotor,45,153,0.009582203722435009
1065,13,premotor,45,207,0.027751501318172438
1066,13,premotor,45,45,-0.02737598886128461
1067,13,premotor,45,99,-0.022046560011761335
1068,13,premotor,99,153,0.01209395405441576
1069,13,premotor,99,207,0.03228223607754685
1070,13,premotor,99,45,-0.029416533466683426
1071,13,premotor,99,99,-0.015896448127106225
1072,13,motor,153,153,0.022997243335969267
1073,13,motor,153,207,0.02535983066719105
1074,13,motor,153,45,0.010707439001398145
1075,13,motor,153,99,-0.023498544618423267
1076,13,motor,207,153,0.015800131078085363
1077,13,motor,207,207,-0.034313031631086746
1078,13,motor,207,45,0.00822551148845679
1079,13,motor,207,99,-0.01177350799731121
1080,13,motor,45,153,-0.044889831026200054
1081,13,motor,45,207,0.012218285179604127
1082,13,motor,45,45,-0.05561233616742277
1083,13,motor,45,99,0.04511111866619974
1084,13,motor,99,153,-0.001720457713333864
1085,13,motor,99,207,0.0007256856206095622
1086,13,motor,99,45,0.0495196048104415
1087,13,motor,99,99,-0.02136939172866403
1088,13,v1,153,153,0.05036607935086229
1089,13,v1,153,207,-0.05586284987167714
1090,13,v1,153,45,0.0012250564409094482
1091,13,v1,153,99,0.01228533299240938
1092,13,v1,207,153,0.017802733263617827
1093,13,v1,207,207,-0.06644819485110276
1094,13,v1,207,45,0.0557686532689579
1095,13,v1,207,99,0.0019099305476244612
1096,13,v1,45,153,-0.0750965547521859
1097,13,v1,45,207,0.027303826174047956
1098,13,v1,45,45,-0.028856172237956428
1099,13,v1,45,99,0.07709633895108635
1100,13,v1,99,153,-0.0027643975673955178
1101,13,v1,99,207,0.09307428106243774
1102,13,v1,99,45,-0.033748111669573776
1103,13,v1,99,99,-0.07139435826777811
1104,13,sup_parietal,153,153,0.06840203825535784
1105,13,sup_parietal,153,207,-0.1084413074447357
1106,13,sup_parietal,153,45,0.02483611115943002
1107,13,sup_parietal,153,99,0.0604653085976131
1108,13,sup_parietal,207,153,-0.0029539521604209362
1109,13,sup_parietal,207,207,-0.02208844866552535
1110,13,sup_parietal,207,45,0.04754849212772343
1111,13,sup_parietal,207,99,-0.00829271173939427
1112,13,sup_parietal,45,153,0.04520379876116798
1113,13,sup_parietal,45,207,0.17915610708305196
1114,13,sup_parietal,45,45,-0.12509548888730387
1115,13,sup_parietal,45,99,-0.08316160090956785
1116,13,sup_parietal,99,153,-0.11446283914417585
1117,13,sup_parietal,99,207,-0.03899159725273821
1118,13,sup_parietal,99,45,0.05880181598344332
1119,13,sup_parietal,99,99,0.04102839934053709
1120,13,inf_parietal,153,153,-0.04601439470116223
1121,13,inf_parietal,153,207,-0.07508365952704762
1122,13,inf_parietal,153,45,0.06469896409338532
1123,13,inf_parietal,153,99,0.06391841226897545
1124,13,inf_parietal,207,153,-0.0389124818773477
1125,13,inf_parietal,207,207,0.022276603630139155
1126,13,inf_parietal,207,45,0.02974542784886885
1127,13,inf_parietal,207,99,-0.029723249034319204
1128,13,inf_parietal,45,153,0.0686209242024044
1129,13,inf_parietal,45,207,0.036917298083479
1130,13,inf_parietal,45,45,-0.05648977796540731
1131,13,inf_parietal,45,99,-0.05119704389777284
1132,13,inf_parietal,99,153,-0.012003571056707022
1133,13,inf_parietal,99,207,0.02296610599926017
1134,13,inf_parietal,99,45,-0.04381041119120177
1135,13,inf_parietal,99,99,0.0543823306962732
1136,13,v5,153,153,0.04815677937184738
1137,13,v5,153,207,0.02871696581790821
1138,13,v5,153,45,-0.08417908655996868
1139,13,v5,153,99,0.01032184437624653
1140,13,v5,207,153,-0.143715134209673
1141,13,v5,207,207,0.023475351512785687
1142,13,v5,207,45,0.07988169451262916
1143,13,v5,207,99,0.07516208688353457
1144,13,v5,45,153,0.012875319389667454
1145,13,v5,45,207,-0.033283866310389515
1146,13,v5,45,45,-0.07574114812267602
1147,13,v5,45,99,0.03449662611893427
1148,13,v5,99,153,0.07212368484347396
1149,13,v5,99,207,-0.02444683288164964
1150,13,v5,99,45,0.06061638246100763
1151,13,v5,99,99,-0.10943124071855696
1152,14,premotor,153,153,0.01976203060345425
1153,14,premotor,153,207,0.01776937647178585
1154,14,premotor,153,45,0.0022255401002898786
1155,14,premotor,153,99,-0.042097500774343384
1156,14,premotor,207,153,0.014474195908264837
1157,14,premotor,207,207,0.017932042724642362
1158,14,premotor,207,45,-0.018928673052670965
1159,14,premotor,207,99,0.014029871842770564
1160,14,premotor,45,153,-0.011052655787051831
1161,14,premotor,45,207,-0.004440945221711989
1162,14,premotor,45,45,0.04264816326702043
1163,14,premotor,45,99,-0.036035350183594834
1164,14,premotor,99,153,-0.012889700517374293
1165,14,premotor,99,207,-0.026673428531939665
1166,14,premotor,99,45,-0.020161694528465435
1167,14,premotor,99,99,0.04569537004642186
1168,14,motor,153,153,0.024950661679653194
1169,14,motor,153,207,0.041918745757919915
1170,14,motor,153,45,0.005086453057614508
1171,14,motor,153,99,-0.07491135435699113
1172,14,motor,207,153,-0.02303814181794556
1173,14,motor,207,207,-0.03248157765868198
1174,14,motor,207,45,0.04563611912311641
1175,14,motor,207,99,0.04696914741036582
1176,14,motor,45,153,-0.03496526008232201
1177,14,motor,45,207,0.024760770800285527
1178,14,motor,45,45,0.010507098813433303
1179,14,motor,45,99,0.0017020261162235435
1180,14,motor,99,153,0.0026328632480208617
1181,14,motor,99,207,-0.047131132567467246
1182,14,motor,99,45,-0.04974252385111282
1183,14,motor,99,99,0.05673091489410648
1184,14,v1,153,153,-0.08209264786695122
1185,14,v1,153,207,0.030581868640239176
1186,14,v1,153,45,0.03222858609387233
1187,14,v1,153,99,0.017170231555350128
1188,14,v1,207,153,0.0069253839963729375
1189,14,v1,207,207,0.0623189208022649
1190,14,v1,207,45,0.015467822792292144
1191,14,v1,207,99,-0.060611659933764356
1192,14,v1,45,153,0.05255711611374535
1193,14,v1,45,207,0.002179433229459897
1194,14,v1,45,45,-0.0843310957511729
1195,14,v1,45,99,0.015392450736485427
1196,14,v1,99,153,0.03455078549258242
1197,14,v1,99,207,-0.08090196066855733
1198,14,v1,99,45,0.025147284892710165
1199,14,v1,99,99,0.013381621284287921
1200,14,sup_parietal,153,153,0.04509180288268882
1201,14,sup_parietal,153,207,0.06041340798138564
1202,14,sup_parietal,153,45,-0.042706289083396645
1203,14,sup_parietal,153,99,-0.05108955870219734
1204,14,sup_parietal,207,153,-0.023261522691227974
1205,14,sup_parietal,207,207,-0.03668336362510129
1206,14,sup_parietal,207,45,0.055208360907452764
1207,14,sup_parietal,207,99,0.009882084343869701
1208,14,sup_parietal,45,153,-0.0037651234742120086
1209,14,sup_parietal,45,207,-0.10319001447063411
1210,14,sup_parietal,45,45,-0.025884051543990618
1211,14,sup_parietal,45,99,0.0970526697595856
1212,14,sup_parietal,99,153,-0.045594472044147794
1213,14,sup_parietal,99,207,0.04198090541819921
1214,14,sup_parietal,99,45,0.029779911307347598
1215,14,sup_parietal,99,99,-0.017884520803572952
1216,14,inf_parietal,153,153,-0.00039868315809749033
1217,14,inf_parietal,153,207,0.033496920034066104
1218,14,inf_parietal,153,45,-0.03472913774873097
1219,14,inf_parietal,153,99,-0.021587340258719306
1220,14,inf_parietal,207,153,0.015226992273478256
1221,14,inf_parietal,207,207,-0.005523457370996757
1222,14,inf_parietal,207,45,0.023658540122474044
1223,14,inf_parietal,207,99,-0.04047356381795663
1224,14,inf_parietal,45,153,-0.0023705066105026464
1225,14,inf_parietal,45,207,0.024933029818684754
1226,14,inf_parietal,45,45,-0.04773177433375109
1227,14,inf_parietal,45,99,0.019833421425864785
1228,14,inf_parietal,99,153,-0.02225168088346306
1229,14,inf_parietal,99,207,-0.07159666065350687
1230,14,inf_parietal,99,45,0.05529309323003122
1231,14,inf_parietal,99,99,0.05794554755795623
1232,14,v5,153,153,0.09203127208396965
1233,14,v5,153,207,-0.009009018098121532
1234,14,v5,153,45,-0.061396757769285035
1235,14,v5,153,99,0.019719214029050053
1236,14,v5,207,153,-0.09016659392804519
1237,14,v5,207,207,0.05084759719851431
1238,14,v5,207,45,0.01856379153820023
1239,14,v5,207,99,0.048127719232797475
1240,14,v5,45,153,0.06816088010351216
1241,14,v5,45,207,0.059701141567451266
1242,14,v5,45,45,-0.032411078673515926
1243,14,v5,45,99,-0.09351002233220629
1244,14,v5,99,153,-0.1185897621144788
1245,14,v5,99,207,-0.04069903004417736
1246,14,v5,99,45,0.03853888878091043
1247,14,v5,99,99,0.0398214625022617
